fx fy fz tx ty tz 
-1.049300 -0.838540 11.903201 -0.390045 -0.021582 0.002086
-0.735054 -0.843576 11.353024 -0.310352 -0.058603 -0.000368
-0.676017 -0.689911 10.524645 -0.273339 -0.108210 -0.010747
-0.819911 -0.271336 9.520678 -0.284286 -0.122711 -0.017366
-1.100896 -0.110343 8.734880 -0.290253 -0.154881 -0.027782
-1.164318 -0.063277 8.237570 -0.277049 -0.137858 -0.023261
-1.047571 0.171578 7.788906 -0.272795 -0.132354 -0.018718
-1.042797 0.478256 7.521319 -0.267112 -0.154480 -0.013454
-0.831678 0.947627 7.298522 -0.276692 -0.142822 -0.004570
-0.599582 1.314811 7.360076 -0.284126 -0.126933 0.001317
-0.498267 1.337865 7.707352 -0.280330 -0.132740 -0.001441
-0.465522 1.401887 8.255126 -0.321350 -0.107121 -0.000367
-0.704149 1.442638 8.696968 -0.370362 -0.120912 -0.005833
-0.978309 1.240294 9.335609 -0.376168 -0.150140 -0.013101
-1.155806 1.407049 10.267392 -0.387259 -0.184246 -0.019828
-1.340033 1.542404 11.049138 -0.367896 -0.256360 -0.029799
-1.349148 1.674489 11.554173 -0.359901 -0.267234 -0.031137
-1.371043 1.774204 12.224209 -0.360486 -0.272899 -0.034306
-1.450187 1.669298 12.967154 -0.357335 -0.264379 -0.036111
-1.442356 1.313348 13.971279 -0.318275 -0.234717 -0.035700
-1.382167 1.041221 15.044189 -0.282076 -0.215116 -0.037647
-1.386056 1.065436 15.757292 -0.272829 -0.227061 -0.043370
-1.333234 1.109214 16.495399 -0.266302 -0.227842 -0.049071
-1.352921 0.916328 17.685628 -0.238102 -0.234814 -0.058606
-1.440307 0.680557 18.549699 -0.231430 -0.232096 -0.065477
-1.567119 0.892778 19.227125 -0.284200 -0.241398 -0.074624
-1.774953 0.763618 20.362803 -0.273176 -0.279763 -0.087700
-1.773901 0.472766 21.459456 -0.242994 -0.275666 -0.090243
-1.769671 0.491606 22.316023 -0.251883 -0.289780 -0.095804
-1.812478 0.463220 22.939357 -0.267484 -0.310552 -0.097663
-1.680727 0.377096 23.385074 -0.278966 -0.309721 -0.097745
-1.505925 0.020726 24.468987 -0.258753 -0.332069 -0.105439
-1.558274 -0.144205 24.846440 -0.238730 -0.354469 -0.110205
-1.395611 -0.338826 25.528663 -0.220683 -0.339352 -0.106477
-1.094523 -0.189512 25.376101 -0.262533 -0.329604 -0.104598
-1.213076 0.038362 25.514031 -0.309911 -0.403976 -0.116818
-1.189421 -0.284843 26.164847 -0.283614 -0.434274 -0.118649
-1.051443 -0.577003 26.766177 -0.266159 -0.445095 -0.118848
-1.155770 -0.381512 26.833983 -0.313035 -0.501925 -0.126033
-1.269123 -0.233193 26.932068 -0.345445 -0.541258 -0.128200
-1.179401 -0.450560 27.562604 -0.317974 -0.542710 -0.130023
-1.193993 -0.750665 28.310765 -0.283151 -0.565315 -0.137054
-1.212805 -0.751137 28.691279 -0.300551 -0.583188 -0.139997
-1.050546 -0.454089 28.481327 -0.361069 -0.588951 -0.139598
-1.078749 -0.649964 29.066996 -0.342197 -0.646748 -0.148815
-0.782885 -0.950168 29.743429 -0.309599 -0.636858 -0.146904
-0.815303 -0.816531 29.832722 -0.342467 -0.678468 -0.154063
-0.931366 -0.446033 29.460986 -0.409356 -0.737231 -0.165773
-0.974514 -0.436187 29.605385 -0.410912 -0.739010 -0.167889
-0.922411 -0.580816 29.730965 -0.388374 -0.749948 -0.179525
-1.199583 -0.598738 29.736614 -0.384084 -0.789225 -0.189050
-1.297831 -0.407119 29.519266 -0.406868 -0.800442 -0.192831
-1.343923 -0.289558 29.365583 -0.405762 -0.827656 -0.197142
-1.121491 -0.433256 29.556458 -0.371722 -0.806061 -0.192822
-1.260228 -0.471548 29.706398 -0.361643 -0.856704 -0.203374
-1.198212 -0.268278 29.651268 -0.391674 -0.834471 -0.200031
-1.167099 -0.195002 29.908960 -0.384967 -0.842946 -0.209591
-1.143583 -0.109156 30.193347 -0.369657 -0.838991 -0.213378
-1.319739 0.144318 30.277668 -0.385854 -0.853500 -0.216850
-1.601240 0.371927 30.264124 -0.416567 -0.877382 -0.221759
-1.562712 0.295620 30.540644 -0.404133 -0.839245 -0.216677
-1.660668 0.398520 30.778780 -0.380189 -0.845629 -0.214899
-1.555709 0.570474 30.642593 -0.379705 -0.838523 -0.214480
-1.582995 0.751557 30.474782 -0.374961 -0.847545 -0.216496
-1.344949 0.773910 30.320725 -0.362173 -0.809163 -0.211169
-1.618339 0.673733 30.119754 -0.336562 -0.861528 -0.216852
-1.248317 0.661984 29.622459 -0.320749 -0.805355 -0.207679
-1.112778 0.767512 28.824260 -0.315559 -0.780862 -0.200867
-1.384972 0.700949 28.302045 -0.284219 -0.845266 -0.212815
-1.545898 0.643467 27.738358 -0.264723 -0.835426 -0.208139
-1.352959 0.697882 26.930356 -0.272310 -0.805682 -0.207547
-1.642530 0.876337 26.125201 -0.295369 -0.865892 -0.215802
-1.603574 0.915749 25.406526 -0.281812 -0.876927 -0.217399
-1.324320 1.024464 24.605129 -0.254567 -0.847310 -0.217119
-1.467039 1.176642 23.772860 -0.212011 -0.883230 -0.230223
-1.671904 1.273250 22.975146 -0.170357 -0.911723 -0.241618
-1.494236 1.355756 22.012031 -0.157380 -0.836396 -0.232768
-1.570775 1.423459 21.127840 -0.162630 -0.830470 -0.236392
-1.733658 1.362199 20.383960 -0.158896 -0.834508 -0.236208
-1.857587 1.413052 19.724841 -0.157627 -0.826931 -0.232540
-2.014001 1.566083 19.124960 -0.155708 -0.845883 -0.236894
-2.201702 1.870680 18.409728 -0.171417 -0.886305 -0.246396
-2.114765 2.183526 18.019708 -0.194498 -0.890266 -0.251317
-1.922082 2.354857 17.926850 -0.190400 -0.893013 -0.257104
-1.820532 2.464075 18.079319 -0.175228 -0.883634 -0.253063
-1.705849 2.456276 18.332353 -0.145264 -0.857371 -0.245091
-1.757766 2.578027 18.259399 -0.160265 -0.832553 -0.235007
-1.738576 2.512144 18.520445 -0.170516 -0.800321 -0.229822
-1.647728 2.114386 19.075375 -0.155888 -0.748163 -0.221794
-1.579149 1.733811 19.564972 -0.149826 -0.713287 -0.213557
-1.637817 1.699967 19.632121 -0.162432 -0.705627 -0.205443
-1.658529 1.751321 19.581175 -0.171114 -0.701384 -0.198649
-1.769234 1.566255 19.714671 -0.146318 -0.728295 -0.198935
-1.751737 1.468207 19.726271 -0.142487 -0.724078 -0.193454
-1.767430 1.335226 19.682578 -0.145593 -0.728499 -0.190611
-1.801402 1.169625 19.315455 -0.158033 -0.717249 -0.185318
-1.786964 0.932293 19.129544 -0.137272 -0.709139 -0.186246
-1.848722 0.837999 18.481544 -0.107607 -0.721119 -0.188654
-1.843880 0.952435 17.749843 -0.077959 -0.729568 -0.188621
-1.801222 1.029165 17.035819 -0.049212 -0.738648 -0.187111
-1.676841 0.919925 16.248883 -0.031376 -0.721706 -0.182835
-1.642544 0.717665 15.671318 -0.024824 -0.706446 -0.180800
