EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -3    -3    -2    -3    -3    1     -2    -3   1.20  3.703717
 0     2     -2    0     -1    1     0     1    1.50  2.546536
 0     0     0     -2    0     -3    0     2    1.64  -0.029300
 2     0     2     4     2     -1    2     1    1.80  -3.532500
 0     -1    -1    0     0     1     0     0    2.18  -7.342521
 -2    -2    -3    -1    -1    0     0     -1   2.38  -10.838139
 0     0     -1    -1    -1    0     -2    0    2.75  -13.521804
 1     -2    0     -2    -1    -1    -1    -2   2.98  -15.091231
 1     -2    0     -2    -1    -1    -1    -2   3.58  -15.451900
 -1    -2    -2    -1    -1    -2    0     -1   3.80  -14.712564
 -2    2     0     -3    0     -1    -1    -1   3.79  -13.135008
 -1    1     0     0     -1    1     2     0    4.06  -11.073113
 -1    1     0     0     -1    1     2     0    4.18  -8.887486
 -2    -4    -3    -2    -2    -1    0     -1   4.32  -6.865236
 -1    0     1     2     -1    1     0     1    4.29  -5.180378
 -1    0     1     2     -1    1     0     1    4.49  -3.894297
 -2    0     -3    -3    -2    -1    -1    -3   4.70  -2.983299
 -1    0     3     1     -2    -1    -2    -1   4.65  -2.374504
 -1    -2    -2    -1    -3    -2    -3    -2   4.66  -1.982350
 -1    -2    -2    -1    -3    -2    -3    -2   4.90  -1.720085
 -2    -2    -2    -1    1     0     -1    0    5.07  -1.523361
 0     -1    -1    -2    -1    -2    -1    0    5.02  -1.344798
 0     -2    -3    -2    0     -2    -1    -1   4.85  -1.154604
 0     -2    -3    -2    0     -2    -1    -1   4.92  -0.935910
 0     -3    -3    -3    -5    -3    -2    -2   5.27  -0.676813
 -2    1     0     2     3     -1    2     -1   5.20  -0.368061
 0     -2    -3    -2    -1    -1    -2    -2   5.28  -0.005159
 0     -2    -3    -2    -1    -1    -2    -2   5.46  0.413952
 -2    -2    0     0     0     0     0     2    5.48  0.887997
 -2    -2    0     0     0     0     0     2    5.77  1.415382
 -2    -2    2     1     -2    -2    -2    -2   6.05  1.995824
 1     2     -1    0     4     0     1     0    6.17  2.628499
 -2    -1    2     2     2     1     -1    0    6.54  3.303907
 -2    -1    2     2     2     1     -1    0    6.60  4.007107
 -1    0     -2    -1    0     -1    -5    -2   6.77  4.719493
 0     0     0     1     1     0     2     -1   6.81  5.426689
 0     2     0     0     2     1     0     -1   6.78  6.112460
 0     2     0     0     2     1     0     -1   6.87  6.760873
 -2    -1    -1    1     0     -1    0     -2   7.04  7.357054
 0     -1    -2    -2    -2    -1    0     0    7.09  7.893758
 -1    -1    -1    -1    -3    0     -2    0    7.08  8.364334
 -1    -1    -1    -1    -3    0     -2    0    7.15  8.762796
 -1    -3    -2    -2    -1    -1    -1    0    7.24  9.077176
 0     0     -2    -1    0     -2    0     -1   7.34  9.300160
 -3    -3    -8    -6    -6    -2    -2    -2   7.22  9.431876
 -3    -3    -8    -6    -6    -2    -2    -2   7.35  9.484050
 -1    0     4     2     2     1     -1    -2   7.38  9.476931
 0     -1    -1    2     -1    -2    0     -2   7.42  9.431408
 -1    1     0     1     0     0     -2    -3   7.54  9.364753
 -2    -2    -3    -1    -1    -1    0     -1   7.39  9.294113
 0     -2    2     1     1     -1    -1    -1   7.36  9.231997
 -1    0     3     0     -1    -1    0     -2   7.28  9.187283
 -1    -1    -2    -2    -2    0     -1    -1   7.19  9.161317
 -5    0     0     -1    -1    -1    -2    -2   7.35  9.155754
 -5    0     0     -1    -1    -1    -2    -2   7.37  9.171631
 -1    -2    -1    -1    -2    -5    -3    -7   7.23  9.213977
 61    9     1     -3    0     6     6     19   7.24  9.318771
 16    -2    2     3     1     1     9     -13  6.75  9.544351
 16    -2    2     3     1     1     9     -13  6.35  9.943237
 -6    1     1     2     1     -2    -6    -6   5.86  10.476713
 -23   -6    -2    1     0     -1    9     -5   5.24  11.013342
 -36   -1    -3    -3    -7    -16   -10   -14  4.62  11.335391
 -36   -1    -3    -3    -7    -16   -10   -14  3.85  11.179996
 -25   -6    -2    0     1     0     -13   -31  2.74  10.355809
 1     16    1     -2    2     7     49    32   1.63  9.030857
 -3    -3    0     2     -2    -3    -24   2    0.26  7.641047
 -3    -3    0     2     -2    -3    -24   2    -2.55  6.384539
 20    -3    -1    -2    -1    0     -12   -1   -3.65  4.883221
 25    6     -1    -3    -3    -6    3     15   -4.54  2.542273
 -35   -5    -1    1     0     -1    18    6    -4.95  -0.893542
 -35   -5    -1    1     0     -1    18    6    -5.80  -5.249146
 -15   -18   -6    -1    3     8     0     -19  -6.51  -10.057512
 -15   -18   -6    -1    3     8     0     -19  -7.23  -14.785139
 -10   -2    0     0     0     9     -18   -7   -7.83  -19.042185
 12    -1    0     -1    -2    -4    2     1    -9.53  -22.624573
 19    3     -4    -7    -2    -11   -20   6    -9.97  -25.454824
 19    3     -4    -7    -2    -11   -20   6    -10.20  -27.572050
 -10   -4    -1    0     0     1     2     1    -10.55  -29.104044
 17    2     0     2     0     -6    -16   2    -11.72  -30.197927
 21    -8    -1    -1    -2    -19   17    1    -12.11  -30.967661
 21    -8    -1    -1    -2    -19   17    1    -12.42  -31.491465
 -10   6     -1    0     -3    6     -2    -17  -12.59  -31.829695
 -95   11    1     0     1     11    12    16   -12.90  -32.030838
 16    -5    0     0     -1    -3    -6    8    -13.19  -32.127987
 16    -5    0     0     -1    -3    -6    8    -13.35  -32.145836
 -36   -3    0     1     0     5     0     -3   -13.52  -32.091240
 12    -16   -3    -1    -2    4     -16   -13  -13.49  -31.970533
 30    0     -2    -7    -1    2     -11   -14  -13.52  -31.799530
 30    0     -2    -7    -1    2     -11   -14  -13.61  -31.600016
 12    2     0     -1    -3    -9    8     5    -13.63  -31.391678
 -2    -5    -1    -3    -1    2     1     -7   -13.83  -31.178757
 24    0     -1    -1    0     -1    2     6    -13.86  -30.956337
