fx fy fz tx ty tz 
-1.320033 -0.024106 4.272256 0.186779 -0.905172 -0.148471
-1.504917 0.378438 3.591433 0.147131 -0.927115 -0.146262
-1.483422 0.339561 3.659958 0.152588 -0.885714 -0.135688
-1.412680 0.290072 3.835550 0.155317 -0.853288 -0.128439
-1.408663 0.386810 3.899817 0.137488 -0.839372 -0.123769
-1.304921 0.530862 3.966667 0.113035 -0.803178 -0.114407
-1.215800 0.485373 4.335657 0.120751 -0.768039 -0.105862
-1.243710 0.388640 5.005276 0.137433 -0.754302 -0.101658
-1.280833 0.279970 5.568425 0.134288 -0.739395 -0.096437
-1.173936 0.241283 6.151757 0.083299 -0.689439 -0.088181
-1.302377 0.068197 6.862772 0.067222 -0.705110 -0.090300
-1.119114 -0.206977 7.754981 0.067892 -0.690407 -0.084880
-0.987513 -0.205828 8.375063 0.061484 -0.705568 -0.081993
-0.880418 -0.244527 9.069651 0.065957 -0.726004 -0.077800
-0.714418 -0.406705 9.708972 0.069372 -0.712938 -0.070295
-0.768107 -0.688227 10.377474 0.069909 -0.706774 -0.068946
-0.900687 -0.881702 10.821402 0.055762 -0.693786 -0.072827
-1.049048 -1.020063 10.992906 0.035773 -0.675913 -0.078303
-1.130228 -1.200089 11.198902 0.027362 -0.657278 -0.084987
-1.186224 -1.380094 11.467557 0.030169 -0.657573 -0.093147
-1.138310 -1.376135 11.611925 0.018426 -0.647922 -0.097179
-1.157308 -1.334952 11.775950 0.012345 -0.663451 -0.102517
-1.117215 -1.321549 12.063188 0.018901 -0.667939 -0.102425
-1.116546 -1.303061 12.395211 0.031719 -0.670440 -0.100242
-1.124024 -1.295404 12.690147 0.046042 -0.662646 -0.097303
-1.142940 -1.311016 13.107535 0.060708 -0.650942 -0.098380
-1.132364 -1.276137 13.462432 0.055871 -0.637586 -0.098199
-1.126636 -1.323949 13.862711 0.032524 -0.632985 -0.099650
-1.105543 -1.357225 14.194618 -0.008655 -0.614290 -0.098634
-1.118212 -1.401239 14.547620 -0.032195 -0.617600 -0.096769
-1.059779 -1.367327 14.828290 -0.037814 -0.624730 -0.094177
-1.012879 -1.292468 15.056468 -0.043179 -0.625971 -0.091237
-1.090825 -1.262699 15.215341 -0.046803 -0.637231 -0.092967
-1.142441 -1.340360 15.441644 -0.038182 -0.640692 -0.097121
-1.213480 -1.386629 15.469155 -0.037584 -0.648016 -0.102498
-1.285967 -1.340889 15.413302 -0.048941 -0.664017 -0.107817
-1.266015 -1.323945 15.332967 -0.053349 -0.676640 -0.110774
-1.221780 -1.296544 15.308694 -0.053080 -0.695273 -0.113718
-1.171948 -1.194629 15.179041 -0.063617 -0.702706 -0.114451
-1.151505 -1.073636 15.048616 -0.077563 -0.711582 -0.117501
-1.165602 -1.041438 15.049292 -0.077348 -0.712004 -0.119693
-1.211495 -0.979180 15.034453 -0.079786 -0.715130 -0.122512
-1.245745 -0.881487 14.928678 -0.089720 -0.716502 -0.123820
-1.251117 -0.879991 14.902220 -0.090007 -0.718329 -0.124194
-1.243068 -0.908759 14.881413 -0.086451 -0.719106 -0.123841
-1.244881 -0.844547 14.755608 -0.095237 -0.719718 -0.123032
-1.252509 -0.778147 14.617568 -0.101721 -0.721755 -0.122268
-1.254825 -0.711120 14.475556 -0.106063 -0.725846 -0.122093
-1.248177 -0.610906 14.312106 -0.115361 -0.724127 -0.119992
-1.246046 -0.528325 14.166166 -0.122802 -0.725807 -0.118669
-1.226554 -0.504724 14.112004 -0.121486 -0.724284 -0.117274
-1.208361 -0.496798 14.143050 -0.114206 -0.725256 -0.115893
-1.173746 -0.429144 14.146413 -0.117221 -0.723040 -0.114497
-1.168846 -0.432475 14.278363 -0.117563 -0.726194 -0.114376
-1.175447 -0.581586 14.682251 -0.105856 -0.729818 -0.115307
-1.089306 -0.457144 14.822354 -0.130587 -0.718825 -0.112245
-1.091217 -0.409131 15.366624 -0.125642 -0.744883 -0.114687
-1.058348 -0.466651 15.762662 -0.117744 -0.735627 -0.114146
-1.140410 -0.428691 16.212198 -0.136285 -0.715951 -0.114415
-1.251152 -0.436307 16.685584 -0.148635 -0.697702 -0.114498
-1.208870 -0.590055 17.390906 -0.136023 -0.666536 -0.112530
