EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 1     0     -4    0     0     3     2     6    -7.68  -8.403859
 3     5     0     1     0     -2    -1    -2   -7.32  -8.132613
 -5    0     -1    0     -1    -1    -1    -2   -7.36  -7.829679
 -6    -11   0     -1    -1    -2    0     -5   -7.46  -7.495336
 -6    -11   0     -1    -1    -2    0     -5   -7.44  -7.134787
 -5    -11   -5    -7    -3    -2    -1    0    -7.40  -6.757070
 11    4     3     4     3     1     -1    4    -7.42  -6.378370
 11    4     3     4     3     1     -1    4    -7.54  -6.019484
 -19   -21   -3    -1    -2    -4    -8    -8   -7.50  -5.705388
 13    5     0     -2    -4    -5    -1    7    -7.37  -5.455355
 2     1     0     -1    -2    -2    -2    -5   -7.45  -5.280446
 0     4     1     -1    -1    -2    -1    0    -7.52  -5.173655
 3     16    1     -2    -1    -2    -1    4    -7.30  -5.116426
 3     16    1     -2    -1    -2    -1    4    -7.12  -5.090215
 3     6     -2    -1    0     -2    -2    -3   -6.96  -5.081859
 -4    2     -3    -2    -1    -1    3     -1   -7.07  -5.081927
 4     10    -1    0     0     -1    1     5    -7.04  -5.083474
 -1    -7    -2    -2    -1    -4    -3    -4   -6.85  -5.081163
 -1    -7    -2    -2    -1    -4    -3    -4   -6.69  -5.068797
 0     -6    1     0     0     -3    -1    1    -6.60  -5.038329
 10    7     0     -2    -1    3     5     8    -6.47  -4.985108
 -4    0     -6    -2    -4    -1    -1    0    -6.48  -4.912722
 -7    -12   -2    -2    -1    0     0     -5   -6.46  -4.828494
 -6    -11   0     -1    0     1     2     -4   -6.30  -4.738563
 -6    -11   0     -1    0     1     2     -4   -6.26  -4.648891
 8     24    0     -2    -5    -2    -1    -4   -6.18  -4.567482
 -2    -9    -1    1     -1    0     -1    0    -6.32  -4.498401
 -2    -9    -1    1     -1    0     -1    0    -6.40  -4.439323
 -6    2     -1    -1    -1    -2    -3    -11  -6.33  -4.382559
 -6    2     -1    -1    -1    -2    -3    -11  -6.25  -4.328006
 -10   3     -6    -1    -1    -3    -6    -2   -6.27  -4.281967
 10    7     4     1     1     2     4     7    -6.34  -4.255746
 -13   -11   -2    0     -1    -1    -6    4    -6.43  -4.263913
 2     -6    -5    -2    -1    1     1     4    -6.61  -4.317822
 6     11    -3    -1    -2    -2    -1    -1   -6.83  -4.416325
 -12   -9    2     -1    0     -1    -2    -6   -6.91  -4.551448
 -12   -9    2     -1    0     -1    -2    -6   -6.95  -4.722704
 6     3     1     -1    -2    1     0     0    -7.42  -4.933601
 6     3     1     -1    -2    1     0     0    -7.49  -5.179118
 2     -18   -4    -4    -5    -5    -2    6    -7.65  -5.442530
 -34   -15   -3    -1    0     -2    -2    -10  -7.92  -5.713003
 -34   -15   -3    -1    0     -2    -2    -10  -8.10  -6.010584
 4     4     -9    -3    -2    -2    -3    1    -8.35  -6.366261
 4     18    0     -2    -1    -2    -1    -4   -8.51  -6.778048
 9     -39   -2    0     1     2     1     -1   -8.58  -7.212952
 0     -4    -2    0     1     3     3     2    -8.83  -7.637816
 14    14    2     2     1     0     -5    0    -9.07  -8.028150
 14    14    2     2     1     0     -5    0    -9.07  -8.371550
 3     3     1     -1    1     -1    -4    -5   -9.33  -8.665981
 5     4     4     -1    1     -2    0     5    -9.48  -8.910489
 5     4     4     -1    1     -2    0     5    -9.52  -9.103223
 -24   16    3     0     -2    0     1     1    -9.59  -9.246583
 7     -13   -1    -3    1     -3    2     -2   -9.82  -9.348632
 -13   -23   0     0     2     1     3     7    -10.15  -9.418392
 -22   -29   -5    0     -2    -1    -5    -15  -10.45  -9.461751
 -1    -17   -3    -3    -3    -3    -2    2    -10.63  -9.486143
 -1    -17   -3    -3    -3    -3    -2    2    -10.74  -9.498993
 4     -32   -9    -3    -2    -5    -13   -2   -11.02  -9.512965
 0     -10   5     1     -1    -1    9     -3   -11.19  -9.544493
 0     -10   5     1     -1    -1    9     -3   -11.22  -9.600657
 -25   -20   -3    1     2     1     0     -7   -11.50  -9.679890
 -25   -20   -3    1     2     1     0     -7   -11.93  -9.776477
 23    8     -7    -3    -3    -1    5     0    -12.12  -9.889291
 11    7     6     0     0     -2    -3    9    -12.41  -10.020241
 11    7     6     0     0     -2    -3    9    -12.63  -10.164632
 -4    5     -1    0     0     3     -1    -1   -12.97  -10.312551
 15    2     9     4     0     1     8     14   -13.38  -10.447992
 -9    9     -4    -6    -6    -5    -3    -14  -13.65  -10.570844
 -9    9     -4    -6    -6    -5    -3    -14  -14.14  -10.701598
 -72   -31   2     2     3     3     7     -8   -14.57  -10.873945
 -72   -31   2     2     3     3     7     -8   -14.89  -11.118275
 -5    -32   -3    -2    0     -2    10    -10  -15.04  -11.448342
 19    -6    0     -4    -3    -4    -11   -4   -15.30  -11.858598
 19    -6    0     -4    -3    -4    -11   -4   -15.63  -12.344185
 9     27    1     2     0     2     4     0    -16.02  -12.901922
 9     27    1     2     0     2     4     0    -16.68  -13.528419
 2     -13   -6    -3    -6    -4    -7    -3   -17.30  -14.212676
 53    72    2     -1    -3    0     1     7    -18.00  -14.942807
 -23   -11   0     1     1     2     9     9    -18.93  -15.715776
 -5    -16   -5    -1    0     -1    -10   8    -19.26  -16.533175
 -10   11    -7    -4    -1    0     -2    -5   -19.66  -17.379951
 13    23    -2    0     -1    -2    10    21   -20.04  -18.231911
 13    23    -2    0     -1    -2    10    21   -20.31  -19.062519
 -19   -42   -3    3     7     8     0     -1   -20.70  -19.852287
 -19   -42   -3    3     7     8     0     -1   -21.14  -20.592384
 -5    -10   -2    -1    0     1     -2    -1   -22.26  -21.282484
 6     35    -2    -2    -3    -3    8     -12  -22.52  -21.917389
 -14   -47   -13   -7    -8    -9    -9    -2   -22.70  -22.485542
 20    31    5     -4    -5    -5    -26   14   -23.15  -22.984613
 29    -46   0     0     1     3     16    8    -23.42  -23.428410
 -54   5     6     5     6     4     0     -6   -23.71  -23.842087
 -54   5     6     5     6     4     0     -6   -24.21  -24.262144
 2     36    8     -4    -7    -9    -29   6    -24.50  -24.725330
 2     36    8     -4    -7    -9    -29   6    -24.79  -25.243065
 -33   -35   -4    5     5     4     5     -16  -25.28  -25.796616
 -16   39    4     0     -1    1     4     13   -25.49  -26.368427
 6     4     15    2     -2    -4    -3    21   -25.91  -26.941429
 9     13    -7    1     6     4     4     -7   -26.07  -27.488398
 9     13    -7    1     6     4     4     -7   -26.31  -27.979700
 22    17    4     2     1     0     12    -9   -26.59  -28.398279
 15    -79   -7    -4    -2    -4    -12   -3   -26.70  -28.738564
 27    52    3     -4    -6    0     14    14   -26.78  -29.003643
 27    52    3     -4    -6    0     14    14   -27.38  -29.204700
 -27   -7    -12   -5    -3    -6    -16   -31  -27.54  -29.360685
 -2    -59   -2    2     1     3     11    -35  -27.79  -29.485010
 56    54    9     0     -2    -4    -25   11   -28.10  -29.582403
 -24   -1    7     4     2     4     12    13   -28.20  -29.668386
 -24   -1    7     4     2     4     12    13   -28.59  -29.766361
 -32   28    2     1     2     4     12    4    -28.68  -29.889450
 18    34    1     -4    -4    -3    -10   35   -28.76  -30.043514
 18    34    1     -4    -4    -3    -10   35   -28.81  -30.228245
 -13   8     1     0     1     -1    -1    -40  -29.23  -30.432867
 9     -2    -6    -4    -1    -3    2     1    -29.23  -30.639757
 -22   -26   4     5     4     5     3     -10  -29.43  -30.830629
 -32   -28   -10   -1    -2    0     3     -10  -29.75  -30.997629
 -19   -16   3     -7    -8    -2    16    -13  -29.71  -31.146769
 -19   -16   3     -7    -8    -2    16    -13  -29.72  -31.285252
 2     -21   -8    0     1     -1    0     1    -30.07  -31.409328
 2     -21   -8    0     1     -1    0     1    -30.26  -31.502600
 28    -28   -2    1     0     -4    4     -12  -30.35  -31.545170
 6     41    -5    -4    -4    4     13    0    -30.19  -31.528238
 6     41    -5    -4    -4    4     13    0    -30.06  -31.449272
 0     -16   -10   -3    -2    -4    -12   -8   -30.11  -31.298115
 0     -27   -1    3     3     1     -5    -10  -30.18  -31.059336
 15    18    8     -2    -3    -2    7     40   -30.23  -30.719889
 15    18    8     -2    -3    -2    7     40   -30.24  -30.278332
