EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 8     28    44    47    55    15    4     5    1.526 1.218 48.994 -3.015 -0.274 0.796 0
 8     28    44    47    55    15    4     5    1.623 1.204 49.057 -3.007 -0.275 0.784 0
 8     28    44    47    55    15    4     5    1.724 1.250 49.078 -3.001 -0.277 0.776 0
 8     28    44    47    55    15    4     5    1.827 1.332 49.046 -2.995 -0.281 0.772 0
 -9    -22   -40   21    -17   -7    0     -2   1.923 1.436 48.951 -2.992 -0.288 0.771 0
 3     16    14    -19   5     2     -1    -1   2.009 1.549 48.824 -2.989 -0.295 0.771 0
 3     16    14    -19   5     2     -1    -1   2.071 1.645 48.660 -2.988 -0.300 0.771 0
 11    62    65    113   101   13    1     4    2.105 1.715 48.467 -2.991 -0.300 0.769 0
 11    62    65    113   101   13    1     4    2.093 1.751 48.298 -2.991 -0.293 0.765 0
 -7    -8    14    14    -7    -7    -1    -6   2.036 1.740 48.141 -2.990 -0.284 0.758 0
 -7    -8    14    14    -7    -7    -1    -6   1.950 1.669 48.004 -2.991 -0.275 0.751 0
 -7    -8    14    14    -7    -7    -1    -6   1.844 1.570 47.913 -2.992 -0.268 0.745 0
 7     3     -35   -59   -11   3     -2    1    1.762 1.471 47.871 -2.990 -0.262 0.735 0
 7     3     -35   -59   -11   3     -2    1    1.698 1.402 47.902 -2.980 -0.254 0.723 0
 7     3     -35   -59   -11   3     -2    1    1.659 1.367 47.997 -2.959 -0.245 0.708 0
 7     3     -35   -59   -11   3     -2    1    1.632 1.362 48.147 -2.929 -0.235 0.693 0
 6     1     25    44    -30   -14   0     5    1.594 1.365 48.274 -2.902 -0.228 0.681 0
 -10   -25   9     42    18    -6    -6    -6   1.518 1.376 48.346 -2.886 -0.226 0.678 0
 -10   -25   9     42    18    -6    -6    -6   1.412 1.401 48.348 -2.880 -0.229 0.684 0
 -8    13    3     -49   -57   -8    -8    -8   1.283 1.456 48.262 -2.888 -0.236 0.698 0
 -8    13    3     -49   -57   -8    -8    -8   1.168 1.556 48.128 -2.901 -0.245 0.714 0
 -13   -12   3     14    -27   3     -2    -9   1.102 1.677 47.954 -2.919 -0.254 0.727 0
 -13   -12   3     14    -27   3     -2    -9   1.097 1.792 47.780 -2.938 -0.263 0.734 0
 -13   -12   3     14    -27   3     -2    -9   1.162 1.876 47.644 -2.954 -0.270 0.731 0
 -9    -28   16    71    42    -6    -6    -1   1.268 1.906 47.595 -2.960 -0.277 0.724 0
 -9    -28   16    71    42    -6    -6    -1   1.375 1.895 47.644 -2.958 -0.283 0.717 0
 -9    -28   16    71    42    -6    -6    -1   1.463 1.867 47.814 -2.944 -0.287 0.710 0
 -9    -28   16    71    42    -6    -6    -1   1.521 1.825 48.068 -2.925 -0.287 0.703 0
 5     0     -26   -78   -38   -10   1     3    1.560 1.767 48.361 -2.904 -0.284 0.694 0
 7     31    6     21    5     6     1     1    1.601 1.662 48.692 -2.884 -0.276 0.680 0
 7     31    6     21    5     6     1     1    1.610 1.565 48.904 -2.878 -0.274 0.673 0
 8     61    95    7     -9    20    7     3    1.619 1.477 49.037 -2.882 -0.274 0.668 0
 -13   -9    -30   -30   -23   -6    -8    -10  1.622 1.410 49.094 -2.898 -0.279 0.666 0
 -13   -9    -30   -30   -23   -6    -8    -10  1.619 1.401 49.096 -2.916 -0.284 0.670 0
 -13   -9    -30   -30   -23   -6    -8    -10  1.612 1.427 49.059 -2.939 -0.291 0.681 0
 -13   -9    -30   -30   -23   -6    -8    -10  1.618 1.491 49.043 -2.959 -0.299 0.699 0
 7     20    50    24    28    11    8     4    1.657 1.575 49.079 -2.972 -0.309 0.719 0
 7     20    50    24    28    11    8     4    1.738 1.660 49.188 -2.975 -0.318 0.734 0
 7     20    50    24    28    11    8     4    1.864 1.729 49.376 -2.966 -0.322 0.739 0
 7     20    50    24    28    11    8     4    2.019 1.768 49.635 -2.948 -0.321 0.733 0
 8     53    26    47    43    1     -1    -1   2.173 1.774 49.907 -2.930 -0.316 0.719 0
 8     53    26    47    43    1     -1    -1   2.298 1.755 50.160 -2.917 -0.308 0.703 0
 8     53    26    47    43    1     -1    -1   2.394 1.700 50.367 -2.914 -0.300 0.688 0
 -14   -32   20    40    -11   14    4     -6   2.466 1.605 50.496 -2.923 -0.294 0.674 0
 -6    -21   -66   -128  -112  -16   -2    -3   2.534 1.481 50.551 -2.942 -0.291 0.661 0
 -6    -21   -66   -128  -112  -16   -2    -3   2.607 1.369 50.568 -2.963 -0.288 0.647 0
 -6    -21   -66   -128  -112  -16   -2    -3   2.697 1.290 50.557 -2.982 -0.284 0.631 0
 -6    -21   -66   -128  -112  -16   -2    -3   2.788 1.268 50.543 -2.996 -0.280 0.614 0
 13    8     -28   -127  -113  -30   -5    5    2.850 1.308 50.535 -3.007 -0.278 0.604 0
 13    8     -28   -127  -113  -30   -5    5    2.860 1.390 50.560 -3.011 -0.280 0.603 0
 13    8     -28   -127  -113  -30   -5    5    2.803 1.507 50.594 -3.014 -0.286 0.614 0
 13    8     -28   -127  -113  -30   -5    5    2.693 1.656 50.664 -3.010 -0.294 0.635 0
 8     33    100   126   72    29    8     2    2.545 1.820 50.765 -3.002 -0.302 0.660 0
 8     33    100   126   72    29    8     2    2.397 1.962 50.882 -2.990 -0.307 0.684 0
 8     33    100   126   72    29    8     2    2.264 2.055 50.999 -2.977 -0.310 0.702 0
 -4    3     -22   -32   -46   -16   -8    -8   2.148 2.091 51.094 -2.967 -0.312 0.715 0
 -2    -45   -106  -122  -7    -12   -1    5    2.038 2.085 51.158 -2.963 -0.313 0.724 0
 -2    -45   -106  -122  -7    -12   -1    5    1.933 2.061 51.186 -2.961 -0.314 0.730 0
 -2    -45   -106  -122  -7    -12   -1    5    1.812 2.029 51.174 -2.964 -0.316 0.734 0
 -2    -45   -106  -122  -7    -12   -1    5    1.691 1.991 51.111 -2.969 -0.315 0.733 0
 -4    -6    -8    -1    -6    -6    -5    -4   1.559 1.944 50.999 -2.978 -0.313 0.728 0
 -4    -6    -8    -1    -6    -6    -5    -4   1.445 1.882 50.842 -2.987 -0.307 0.717 0
 -4    -6    -8    -1    -6    -6    -5    -4   1.316 1.816 50.653 -2.993 -0.304 0.708 0
 -4    -6    -8    -1    -6    -6    -5    -4   1.186 1.754 50.420 -3.000 -0.304 0.700 0
 11    21    -14   -21   -47   -9    -2    3    1.060 1.713 50.163 -3.004 -0.305 0.693 0
 11    21    -14   -21   -47   -9    -2    3    0.928 1.707 49.880 -3.007 -0.305 0.687 0
 11    21    -14   -21   -47   -9    -2    3    0.786 1.731 49.600 -3.006 -0.305 0.683 0
 -22   0     32    13    16    -5    -12   -17  0.621 1.761 49.302 -3.006 -0.306 0.685 0
 -22   0     32    13    16    -5    -12   -17  0.439 1.794 49.022 -3.005 -0.310 0.692 0
 6     13    4     -4    -4    14    6     2    0.248 1.807 48.762 -3.004 -0.316 0.704 0
 6     13    4     -4    -4    14    6     2    0.064 1.795 48.518 -3.001 -0.321 0.715 0
 6     13    4     -4    -4    14    6     2    -0.101 1.776 48.312 -2.991 -0.324 0.722 0
 -2    19    12    19    34    9     -2    -4   -0.243 1.762 48.126 -2.977 -0.323 0.721 0
 -2    19    12    19    34    9     -2    -4   -0.356 1.757 47.955 -2.958 -0.319 0.714 0
 -2    19    12    19    34    9     -2    -4   -0.478 1.749 47.738 -2.935 -0.315 0.703 0
 -2    19    12    19    34    9     -2    -4   -0.560 1.712 47.519 -2.919 -0.312 0.692 0
 2     5     -24   -56   -26   11    4     1    -0.630 1.668 47.311 -2.911 -0.313 0.685 0
 2     5     -24   -56   -26   11    4     1    -0.683 1.609 47.067 -2.906 -0.313 0.675 0
 2     5     -24   -56   -26   11    4     1    -0.730 1.543 46.795 -2.903 -0.313 0.666 0
 -24   -23   -14   -45   -40   -15   -8    -14  -0.790 1.485 46.440 -2.898 -0.311 0.655 0
 -24   -23   -14   -45   -40   -15   -8    -14  -0.826 1.451 46.150 -2.891 -0.309 0.647 0
 -24   -23   -14   -45   -40   -15   -8    -14  -0.847 1.426 45.855 -2.883 -0.307 0.639 0
 -24   -23   -14   -45   -40   -15   -8    -14  -0.867 1.408 45.549 -2.876 -0.307 0.633 0
 3     -4    -13   21    -1    -6    2     6    -0.886 1.405 45.259 -2.867 -0.308 0.630 0
 3     -4    -13   21    -1    -6    2     6    -0.908 1.419 44.976 -2.858 -0.311 0.629 0
 -3    1     38    56    59    3     -3    -5   -0.932 1.450 44.709 -2.846 -0.314 0.630 0
 -3    1     38    56    59    3     -3    -5   -0.958 1.502 44.481 -2.827 -0.315 0.632 0
 -3    1     38    56    59    3     -3    -5   -0.998 1.560 44.284 -2.802 -0.316 0.636 0
 -3    1     38    56    59    3     -3    -5   -1.036 1.612 44.093 -2.775 -0.315 0.638 0
 -3    1     38    56    59    3     -3    -5   -1.084 1.658 43.860 -2.737 -0.312 0.638 0
 3     8     -34   -105  -52   -15   -4    0    -1.140 1.681 43.655 -2.708 -0.311 0.637 0
 2     6     32    40    35    10    2     3    -1.237 1.701 43.293 -2.668 -0.309 0.635 0
 2     6     32    40    35    10    2     3    -1.332 1.722 42.926 -2.639 -0.307 0.632 0
 -9    -18   -25   -27   -7    -9    -5    -5   -1.441 1.748 42.490 -2.614 -0.306 0.630 0
 -9    -18   -25   -27   -7    -9    -5    -5   -1.544 1.762 41.989 -2.592 -0.303 0.625 0
 7     18    6     33    31    0     -2    0    -1.632 1.757 41.415 -2.575 -0.300 0.616 0
 7     18    6     33    31    0     -2    0    -1.704 1.729 40.793 -2.563 -0.296 0.605 0
 7     18    6     33    31    0     -2    0    -1.774 1.686 40.141 -2.557 -0.294 0.598 0
 -21   -48   -39   -42   1     -1    -3    -10  -1.828 1.648 39.519 -2.548 -0.294 0.595 0
 -21   -48   -39   -42   1     -1    -3    -10  -1.867 1.635 38.946 -2.534 -0.295 0.597 0
 -21   -48   -39   -42   1     -1    -3    -10  -1.893 1.648 38.446 -2.512 -0.297 0.602 0
 -21   -48   -39   -42   1     -1    -3    -10  -1.863 1.672 38.026 -2.481 -0.298 0.604 0
 -2    -84   -100  -8    5     -5    -1    4    -1.791 1.695 37.690 -2.442 -0.300 0.603 0
 0     -11   -1    18    79    -3    -3    -3   -1.668 1.690 37.391 -2.401 -0.301 0.600 0
 0     -11   -1    18    79    -3    -3    -3   -1.526 1.686 37.124 -2.357 -0.304 0.599 0
 9     61    68    47    35    22    5     0    -1.354 1.683 36.837 -2.315 -0.307 0.597 0
 9     61    68    47    35    22    5     0    -1.167 1.678 36.519 -2.274 -0.309 0.596 0
 -4    -18   -25   -59   -93   -27   -5    0    -0.979 1.673 36.133 -2.240 -0.313 0.597 0
 -4    -18   -25   -59   -93   -27   -5    0    -0.789 1.663 35.637 -2.217 -0.318 0.598 0
 -4    -18   -25   -59   -93   -27   -5    0    -0.590 1.651 35.055 -2.200 -0.320 0.597 0
 -1    23    23    -16   -39   -3    0     -2   -0.421 1.638 34.400 -2.189 -0.323 0.598 0
 -1    23    23    -16   -39   -3    0     -2   -0.256 1.628 33.681 -2.183 -0.323 0.598 0
 -1    23    23    -16   -39   -3    0     -2   -0.132 1.604 32.936 -2.178 -0.321 0.600 0
 -1    23    23    -16   -39   -3    0     -2   -0.041 1.581 32.199 -2.172 -0.319 0.604 0
 -6    -32   -38   -37   -22   -12   0     -1   0.033 1.575 31.497 -2.160 -0.315 0.606 0
 4     13    3     -30   -25   2     0     1    0.112 1.579 30.737 -2.134 -0.307 0.603 0
 4     13    3     -30   -25   2     0     1    0.140 1.588 30.282 -2.113 -0.302 0.600 0
 -5    -6    -13   -5    -26   -17   -6    -2   0.111 1.612 29.759 -2.083 -0.296 0.601 0
 -5    -6    -13   -5    -26   -17   -6    -2   0.029 1.641 29.284 -2.051 -0.289 0.603 0
 -6    -16   22    97    62    6     1     -4   -0.078 1.670 28.862 -2.017 -0.282 0.605 0
 -6    -16   22    97    62    6     1     -4   -0.238 1.693 28.417 -1.971 -0.276 0.614 0
 0     9     -6    -39   -25   -7    -5    -4   -0.423 1.699 27.983 -1.925 -0.271 0.627 0
 1     -5    -20   -25   -8    -1    -3    1    -0.563 1.699 27.601 -1.889 -0.268 0.637 0
 1     -5    -20   -25   -8    -1    -3    1    -0.685 1.713 27.185 -1.855 -0.266 0.644 0
 1     -5    -20   -25   -8    -1    -3    1    -0.781 1.742 26.734 -1.822 -0.263 0.648 0
 1     -5    -20   -25   -8    -1    -3    1    -0.857 1.766 26.224 -1.794 -0.259 0.649 0
 -4    -19   -25   -33   -21   0     1     -1   -0.921 1.764 25.665 -1.769 -0.257 0.650 0
 -4    -19   -25   -33   -21   0     1     -1   -0.978 1.743 25.059 -1.748 -0.256 0.651 0
 -4    -19   -25   -33   -21   0     1     -1   -1.018 1.711 24.424 -1.727 -0.254 0.650 0
 0     -1    -2    -8    -11   1     -1    0    -1.043 1.658 23.763 -1.707 -0.252 0.646 0
 2     1     -1    -3    -8    -4    -1    0    -1.041 1.601 23.107 -1.682 -0.249 0.637 0
 2     1     -1    -3    -8    -4    -1    0    -1.040 1.525 22.445 -1.655 -0.245 0.629 0
 2     1     -1    -3    -8    -4    -1    0    -1.023 1.457 21.800 -1.620 -0.239 0.616 0
 0     4     2     -19   -12   -2    0     1    -1.002 1.389 21.154 -1.582 -0.232 0.602 0
 -8    -10   -1    4     -2    -2    -2    0    -0.990 1.313 20.367 -1.535 -0.224 0.585 0
 -8    -10   -1    4     -2    -2    -2    0    -0.994 1.261 19.815 -1.507 -0.219 0.576 0
 -8    -10   -1    4     -2    -2    -2    0    -1.028 1.185 19.089 -1.479 -0.214 0.568 0
 -8    -10   -1    4     -2    -2    -2    0    -1.089 1.111 18.342 -1.454 -0.211 0.565 0
 3     7     18    38    35    13    2     -1   -1.168 1.039 17.599 -1.430 -0.208 0.566 0
 3     7     18    38    35    13    2     -1   -1.260 0.963 16.872 -1.405 -0.206 0.571 0
 3     7     18    38    35    13    2     -1   -1.337 0.866 16.174 -1.377 -0.203 0.574 0
 4     7     -6    -24   -23   -3    -2    0    -1.473 0.581 14.621 -1.301 -0.195 0.578 0
 4     7     -6    -24   -23   -3    -2    0    -1.495 0.514 14.260 -1.278 -0.194 0.578 0
 1     2     5     10    -4    2     2     2    -1.516 0.407 13.673 -1.239 -0.190 0.576 0
 -2    4     4     9     4     0     -1    -3   -1.528 0.302 13.085 -1.198 -0.187 0.573 0
 -1    -2    -3    -6    -4    -4    -2    -2   -1.520 0.190 12.479 -1.158 -0.183 0.568 0
 -1    -2    -3    -6    -4    -4    -2    -2   -1.509 0.064 11.836 -1.122 -0.179 0.563 0
 -1    -2    -3    -6    -4    -4    -2    -2   -1.475 -0.077 11.146 -1.091 -0.174 0.555 0
 -1    -2    -3    -6    -4    -4    -2    -2   -1.430 -0.217 10.408 -1.065 -0.171 0.547 0
 -3    -2    -5    -10   -8    -2    -3    -1   -1.380 -0.358 9.637 -1.041 -0.169 0.541 0
 -3    -2    -5    -10   -8    -2    -3    -1   -1.323 -0.485 8.849 -1.016 -0.168 0.535 0
 -3    -2    -5    -10   -8    -2    -3    -1   -1.264 -0.598 8.061 -0.987 -0.166 0.526 0
 -1    -4    1     9     7     4     -1    -3   -1.208 -0.703 7.291 -0.954 -0.162 0.517 0
 1     8     3     -21   -24   -6    -2    -1   -1.183 -0.823 6.388 -0.911 -0.157 0.507 0
 1     8     3     -21   -24   -6    -2    -1   -1.189 -0.904 5.796 -0.882 -0.154 0.501 0
 1     8     3     -21   -24   -6    -2    -1   -1.259 -1.014 4.944 -0.838 -0.149 0.495 0
 1     -1    1     17    29    -1    2     4    -1.349 -1.096 4.254 -0.805 -0.143 0.488 0
 1     -1    1     17    29    -1    2     4    -1.477 -1.158 3.603 -0.773 -0.138 0.482 0
 1     -1    1     17    29    -1    2     4    -1.672 -1.201 2.874 -0.739 -0.132 0.477 0
 1     -1    1     17    29    -1    2     4    -1.849 -1.224 2.323 -0.712 -0.127 0.473 0
 1     -1    1     17    29    -1    2     4    -1.991 -1.239 1.927 -0.690 -0.123 0.469 0
 0     1     -2    -23   -14   -9    -4    -2   -2.174 -1.255 1.490 -0.660 -0.118 0.467 0
 0     1     -2    -23   -14   -9    -4    -2   -2.318 -1.269 1.179 -0.637 -0.114 0.466 0
 0     1     -2    -23   -14   -9    -4    -2   -2.450 -1.279 0.907 -0.612 -0.110 0.464 0
 0     1     -2    -23   -14   -9    -4    -2   -2.601 -1.287 0.610 -0.579 -0.105 0.461 0
 0     1     -2    -23   -14   -9    -4    -2   -2.711 -1.286 0.391 -0.552 -0.100 0.459 0
 -3    0     -1    -1    -18   2     -1    -3   -2.803 -1.287 0.180 -0.527 -0.095 0.455 0
 -3    0     -1    -1    -18   2     -1    -3   -2.887 -1.292 -0.036 -0.504 -0.091 0.453 0
 -3    0     -1    -1    -18   2     -1    -3   -2.960 -1.303 -0.270 -0.485 -0.089 0.452 0
 -3    0     -1    -1    -18   2     -1    -3   -3.025 -1.326 -0.526 -0.470 -0.089 0.452 0
 -3    -1    -2    -9    -5    -2    -1    1    -3.064 -1.356 -0.818 -0.460 -0.088 0.450 0
 -1    -3    -3    -1    8     4     0     -1   -3.098 -1.381 -1.113 -0.451 -0.088 0.449 0
 -1    -3    -3    -1    8     4     0     -1   -3.104 -1.410 -1.413 -0.444 -0.086 0.445 0
 -1    -3    -3    -1    8     4     0     -1   -3.107 -1.463 -1.697 -0.424 -0.085 0.444 0
 -1    -3    -3    -1    8     4     0     -1   -3.086 -1.501 -2.005 -0.411 -0.083 0.440 0
 0     0     -1    5     5     1     -1    -3   -3.057 -1.532 -2.335 -0.406 -0.082 0.435 0
 -3    -2    0     -4    -7    0     -1    -3   -3.017 -1.579 -2.673 -0.399 -0.083 0.430 0
 -3    -2    0     -4    -7    0     -1    -3   -2.953 -1.641 -3.101 -0.395 -0.083 0.422 0
 -3    -2    0     -4    -7    0     -1    -3   -2.902 -1.703 -3.505 -0.386 -0.084 0.419 0
 -3    -2    0     -4    -7    0     -1    -3   -2.856 -1.754 -3.891 -0.378 -0.083 0.415 0
 0     0     1     -3    0     0     -2    -1   -2.821 -1.799 -4.245 -0.366 -0.082 0.411 0
 0     0     1     -3    0     0     -2    -1   -2.801 -1.853 -4.640 -0.351 -0.078 0.408 0
 0     0     1     -3    0     0     -2    -1   -2.804 -1.895 -4.896 -0.341 -0.077 0.407 0
 -4    -4    -4    -4    5     2     -2    -1   -2.814 -1.944 -5.204 -0.330 -0.074 0.405 0
 0     0     1     5     3     4     -1    -3   -2.839 -1.982 -5.496 -0.318 -0.073 0.405 0
 0     0     1     5     3     4     -1    -3   -2.872 -2.012 -5.774 -0.305 -0.071 0.405 0
 0     0     1     5     3     4     -1    -3   -2.907 -2.027 -6.042 -0.290 -0.068 0.403 0
 0     0     1     5     3     4     -1    -3   -2.944 -2.041 -6.310 -0.277 -0.064 0.400 0
 0     0     1     5     3     4     -1    -3   -2.993 -2.057 -6.582 -0.265 -0.060 0.399 0
 -1    -3    -1    3     -3    -3    -1    -1   -3.033 -2.098 -6.870 -0.258 -0.058 0.397 0
 -1    -3    -1    3     -3    -3    -1    -1   -3.081 -2.147 -7.174 -0.254 -0.058 0.397 0
 -1    -3    -1    3     -3    -3    -1    -1   -3.121 -2.189 -7.482 -0.250 -0.058 0.395 0
 1     -2    -1    3     -1    0     1     2    -3.156 -2.213 -7.772 -0.244 -0.056 0.392 0
 1     -2    -1    3     -1    0     1     2    -3.184 -2.216 -8.045 -0.236 -0.053 0.388 0
 1     -2    -1    3     -1    0     1     2    -3.204 -2.219 -8.304 -0.225 -0.050 0.383 0
 -2    -2    -2    -2    0     -1    1     0    -3.225 -2.236 -8.558 -0.216 -0.050 0.381 0
 -2    0     0     1     0     -3    -6    -3   -3.236 -2.266 -8.797 -0.206 -0.049 0.379 0
 -2    0     0     1     0     -3    -6    -3   -3.244 -2.304 -9.036 -0.197 -0.049 0.377 0
 -2    0     0     1     0     -3    -6    -3   -3.248 -2.338 -9.266 -0.187 -0.050 0.377 0
 1     1     -1    -1    -2    1     -2    -1   -3.253 -2.363 -9.495 -0.178 -0.050 0.377 0
 1     -3    -3    -4    -3    -2    4     1    -3.267 -2.389 -9.785 -0.171 -0.050 0.378 0
 1     -3    -3    -4    -3    -2    4     1    -3.286 -2.408 -10.026 -0.165 -0.051 0.381 0
 1     -3    -3    -4    -3    -2    4     1    -3.319 -2.427 -10.270 -0.162 -0.053 0.387 0
 1     -3    -3    -4    -3    -2    4     1    -3.366 -2.460 -10.547 -0.157 -0.057 0.396 0
 -1    -3    -2    0     -3    2     6     -1   -3.407 -2.494 -10.809 -0.152 -0.059 0.404 0
 -1    -3    -2    0     -3    2     6     -1   -3.432 -2.519 -10.997 -0.143 -0.059 0.409 0
 0     0     0     -3    2     2     -1    0    -3.454 -2.543 -11.139 -0.136 -0.059 0.412 0
 0     0     0     -3    2     2     -1    0    -3.470 -2.589 -11.332 -0.125 -0.059 0.417 0
 -2    1     -2    1     0     -4    -5    -3   -3.475 -2.640 -11.498 -0.119 -0.061 0.420 0
 -2    1     -2    1     0     -4    -5    -3   -3.478 -2.684 -11.630 -0.114 -0.063 0.423 0
 -2    1     -2    1     0     -4    -5    -3   -3.474 -2.736 -11.797 -0.108 -0.064 0.425 0
 -3    0     -1    0     1     -1    1     -1   -3.452 -2.782 -11.962 -0.101 -0.064 0.424 0
 -3    0     -1    0     1     -1    1     -1   -3.418 -2.840 -12.173 -0.095 -0.063 0.421 0
 -3    0     -1    0     1     -1    1     -1   -3.380 -2.887 -12.317 -0.091 -0.062 0.417 0
 -3    0     -1    0     1     -1    1     -1   -3.339 -2.946 -12.509 -0.091 -0.063 0.414 0
 -4    0     -2    -8    -2    -1    -3    1    -3.266 -3.029 -12.728 -0.090 -0.063 0.407 0
 2     6     6     -2    -2    4     2     1    -3.200 -3.097 -12.908 -0.091 -0.062 0.399 0
 2     6     6     -2    -2    4     2     1    -3.145 -3.153 -13.064 -0.092 -0.062 0.393 0
 -6    -14   -16   -5    -1    -10   -5    -6   -3.095 -3.199 -13.203 -0.092 -0.061 0.387 0
 -6    -14   -16   -5    -1    -10   -5    -6   -3.056 -3.232 -13.312 -0.092 -0.060 0.383 0
 2     3     6     4     1     2     -1    1    -3.035 -3.255 -13.372 -0.090 -0.060 0.380 0
 2     3     6     4     1     2     -1    1    -3.010 -3.287 -13.427 -0.089 -0.060 0.377 0
 2     3     6     4     1     2     -1    1    -3.006 -3.325 -13.449 -0.085 -0.063 0.379 0
 1     0     -1    -2    -3    -1    -2    0    -3.005 -3.346 -13.436 -0.080 -0.065 0.381 0
 1     0     -1    -2    -3    -1    -2    0    -3.004 -3.354 -13.373 -0.069 -0.066 0.383 0
 1     0     -1    -2    -3    -1    -2    0    -3.003 -3.345 -13.286 -0.056 -0.068 0.386 0
 1     0     -1    -2    -3    -1    -2    0    -3.002 -3.342 -13.208 -0.049 -0.072 0.390 0
 -1    -6    -6    0     1     -4    -2    -1   -3.003 -3.345 -13.138 -0.047 -0.078 0.394 0
 -3    -6    -7    -4    -7    -2    -4    1    -3.003 -3.360 -13.062 -0.048 -0.084 0.398 0
 -3    -6    -7    -4    -7    -2    -4    1    -3.007 -3.364 -12.981 -0.051 -0.091 0.402 0
 3     4     -4    0     14    1     1     1    -2.994 -3.363 -12.865 -0.053 -0.094 0.402 0
 0     0     8     28    19    5     1     0    -2.980 -3.357 -12.730 -0.056 -0.099 0.403 0
 0     0     8     28    19    5     1     0    -2.954 -3.355 -12.557 -0.060 -0.105 0.403 0
 0     0     8     28    19    5     1     0    -2.911 -3.356 -12.366 -0.066 -0.112 0.403 0
 0     0     8     28    19    5     1     0    -2.845 -3.360 -12.135 -0.070 -0.119 0.401 0
 0     -2    -8    -5    2     1     -2    -1   -2.763 -3.356 -11.874 -0.073 -0.125 0.398 0
 0     -2    -8    -5    2     1     -2    -1   -2.673 -3.340 -11.586 -0.074 -0.131 0.396 0
 0     -2    -8    -5    2     1     -2    -1   -2.561 -3.326 -11.289 -0.076 -0.135 0.391 0
 0     -2    -8    -5    2     1     -2    -1   -2.462 -3.309 -10.991 -0.080 -0.139 0.389 0
 -11   -13   -3    -5    3     -7    -6    -8   -2.361 -3.301 -10.695 -0.086 -0.143 0.386 0
 -11   -13   -3    -5    3     -7    -6    -8   -2.266 -3.308 -10.421 -0.099 -0.149 0.386 0
 -11   -13   -3    -5    3     -7    -6    -8   -2.185 -3.322 -10.162 -0.118 -0.156 0.389 0
 -1    0     -9    9     -1    -2    0     0    -2.099 -3.340 -9.904 -0.140 -0.161 0.390 0
 -3    -1    -2    -3    16    0     -1    -4   -2.004 -3.349 -9.629 -0.160 -0.164 0.391 0
 -3    -1    -2    -3    16    0     -1    -4   -1.908 -3.345 -9.328 -0.177 -0.166 0.391 0
 -3    -1    -2    -3    16    0     -1    -4   -1.775 -3.344 -8.945 -0.200 -0.169 0.391 0
 0     8     11    15    23    7     -1    -1   -1.658 -3.349 -8.609 -0.220 -0.173 0.391 0
 0     8     11    15    23    7     -1    -1   -1.540 -3.373 -8.243 -0.238 -0.176 0.392 0
 -11   -19   -22   -31   -39   -16   -3    -4   -1.396 -3.414 -7.765 -0.256 -0.178 0.389 0
 -11   -19   -22   -31   -39   -16   -3    -4   -1.297 -3.461 -7.357 -0.273 -0.178 0.387 0
 10    4     -5    -2    -12   -11   1     8    -1.204 -3.521 -6.931 -0.289 -0.178 0.384 0
 1     -17   -5    -4    13    0     -1    1    -1.116 -3.615 -6.415 -0.313 -0.178 0.381 0
 1     -17   -5    -4    13    0     -1    1    -1.053 -3.694 -5.983 -0.336 -0.179 0.378 0
 -4    3     16    28    50    9     1     -4   -0.998 -3.760 -5.542 -0.361 -0.181 0.375 0
 -4    3     16    28    50    9     1     -4   -0.951 -3.804 -5.087 -0.386 -0.182 0.373 0
 6     18    -3    -4    36    8     0     1    -0.915 -3.818 -4.622 -0.413 -0.184 0.372 0
 6     18    -3    -4    36    8     0     1    -0.889 -3.795 -4.128 -0.438 -0.185 0.375 0
 6     18    -3    -4    36    8     0     1    -0.873 -3.738 -3.606 -0.465 -0.187 0.384 0
 1     3     14    21    -9    -3    -3    -1   -0.864 -3.657 -3.047 -0.492 -0.193 0.401 0
 1     3     14    21    -9    -3    -3    -1   -0.845 -3.555 -2.453 -0.519 -0.201 0.423 0
 1     3     14    21    -9    -3    -3    -1   -0.793 -3.408 -1.700 -0.550 -0.212 0.452 0
 1     3     14    21    -9    -3    -3    -1   -0.727 -3.269 -1.039 -0.573 -0.219 0.476 0
 -3    5     7     8     5     0     1     -3   -0.624 -3.136 -0.358 -0.597 -0.223 0.496 0
 -3    5     7     8     5     0     1     -3   -0.507 -3.045 0.309 -0.626 -0.227 0.514 0
 -3    5     7     8     5     0     1     -3   -0.374 -3.016 0.973 -0.661 -0.233 0.528 0
 -9    -18   -43   -106  -91   -43   -11   -6   -0.249 -3.045 1.643 -0.699 -0.240 0.542 0
 -9    -18   -43   -106  -91   -43   -11   -6   -0.109 -3.119 2.322 -0.738 -0.244 0.548 0
 14    6     28    88    91    35    10    11   0.021 -3.195 3.026 -0.775 -0.244 0.548 0
 14    6     28    88    91    35    10    11   0.147 -3.253 3.741 -0.814 -0.240 0.538 0
 14    6     28    88    91    35    10    11   0.259 -3.279 4.465 -0.859 -0.234 0.524 0
 2     5     -47   -120  -128  -47   -8    -1   0.354 -3.278 5.210 -0.906 -0.229 0.508 0
 2     5     -47   -120  -128  -47   -8    -1   0.428 -3.243 5.995 -0.954 -0.226 0.495 0
 2     5     -47   -120  -128  -47   -8    -1   0.473 -3.184 6.826 -1.001 -0.225 0.485 0
