EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 21    6     -5    -5    -5    -8    9     22   -3.327 -0.793 -37.295 1.791 -0.030 0.280 0
 21    6     -5    -5    -5    -8    9     22   -3.294 -0.807 -37.305 1.799 -0.031 0.279 0
 21    6     -5    -5    -5    -8    9     22   -3.268 -0.814 -37.305 1.810 -0.031 0.279 0
 -17   -18   -2    2     4     12    -2    6    -3.254 -0.804 -37.309 1.822 -0.031 0.280 0
 -17   -18   -2    2     4     12    -2    6    -3.239 -0.791 -37.327 1.833 -0.028 0.280 0
 -17   -18   -2    2     4     12    -2    6    -3.234 -0.773 -37.369 1.842 -0.025 0.282 0
 46    18    2     2     7     9     11    29   -3.235 -0.766 -37.445 1.847 -0.023 0.284 0
 -26   -8    2     0     -2    -4    9     19   -3.242 -0.766 -37.554 1.846 -0.023 0.289 0
 -26   -8    2     0     -2    -4    9     19   -3.251 -0.777 -37.686 1.841 -0.024 0.294 0
 -26   -8    2     0     -2    -4    9     19   -3.262 -0.794 -37.827 1.835 -0.026 0.299 0
 -26   -8    2     0     -2    -4    9     19   -3.272 -0.815 -37.963 1.830 -0.026 0.303 0
 -26   -8    2     0     -2    -4    9     19   -3.277 -0.839 -38.090 1.825 -0.026 0.306 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.276 -0.857 -38.187 1.824 -0.024 0.308 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.271 -0.871 -38.257 1.824 -0.022 0.308 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.257 -0.882 -38.306 1.826 -0.021 0.308 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.230 -0.889 -38.316 1.832 -0.020 0.307 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.186 -0.886 -38.302 1.839 -0.021 0.304 0
 -27   -5    -5    -5    -9    -25   -5    -31  -3.135 -0.879 -38.267 1.848 -0.022 0.302 0
 -1    1     3     -3    -3    1     -1    -4   -3.076 -0.871 -38.218 1.857 -0.024 0.298 0
 -1    1     3     -3    -3    1     -1    -4   -3.004 -0.860 -38.166 1.866 -0.025 0.293 0
 -1    1     3     -3    -3    1     -1    -4   -2.929 -0.852 -38.111 1.876 -0.025 0.287 0
 21    24    6     4     3     0     6     -21  -2.845 -0.847 -38.046 1.886 -0.024 0.281 0
 17    12    2     5     8     15    19    6    -2.801 -0.850 -38.014 1.891 -0.024 0.278 0
 17    12    2     5     8     15    19    6    -2.749 -0.862 -37.983 1.895 -0.024 0.276 0
 17    12    2     5     8     15    19    6    -2.703 -0.882 -37.966 1.897 -0.026 0.274 0
 17    12    2     5     8     15    19    6    -2.671 -0.902 -37.969 1.895 -0.028 0.274 0
 17    12    2     5     8     15    19    6    -2.660 -0.919 -37.982 1.892 -0.030 0.276 0
 11    2     -1    -1    0     0     9     2    -2.651 -0.932 -38.000 1.888 -0.031 0.277 0
 11    2     -1    -1    0     0     9     2    -2.656 -0.934 -38.011 1.886 -0.030 0.279 0
 11    2     -1    -1    0     0     9     2    -2.666 -0.934 -38.008 1.885 -0.028 0.281 0
 11    2     -1    -1    0     0     9     2    -2.688 -0.929 -37.988 1.886 -0.028 0.286 0
 11    2     -1    -1    0     0     9     2    -2.703 -0.919 -37.945 1.890 -0.028 0.290 0
 -19   -12   0     0     0     -4    -1    16   -2.717 -0.899 -37.875 1.897 -0.030 0.297 0
 -9    -9    -8    -3    -6    -9    -9    -14  -2.721 -0.874 -37.793 1.905 -0.033 0.303 0
 -9    -9    -8    -3    -6    -9    -9    -14  -2.711 -0.844 -37.691 1.915 -0.035 0.308 0
 -9    -9    -8    -3    -6    -9    -9    -14  -2.683 -0.815 -37.578 1.926 -0.037 0.310 0
 -9    -9    -8    -3    -6    -9    -9    -14  -2.647 -0.790 -37.461 1.938 -0.038 0.311 0
 -9    -9    -8    -3    -6    -9    -9    -14  -2.604 -0.774 -37.355 1.948 -0.038 0.309 0
 -21   -11   -4    -5    -7    -14   -12   -26  -2.558 -0.769 -37.260 1.957 -0.038 0.308 0
 -21   -11   -4    -5    -7    -14   -12   -26  -2.516 -0.777 -37.183 1.962 -0.038 0.306 0
 -21   -11   -4    -5    -7    -14   -12   -26  -2.468 -0.798 -37.126 1.965 -0.038 0.304 0
 -21   -11   -4    -5    -7    -14   -12   -26  -2.437 -0.824 -37.089 1.965 -0.040 0.304 0
 53    16    -1    2     9     20    -5    25   -2.387 -0.854 -37.075 1.962 -0.040 0.300 0
 53    16    -1    2     9     20    -5    25   -2.340 -0.877 -37.079 1.958 -0.040 0.296 0
 53    16    -1    2     9     20    -5    25   -2.284 -0.892 -37.081 1.955 -0.038 0.289 0
 53    16    -1    2     9     20    -5    25   -2.208 -0.907 -37.090 1.951 -0.034 0.279 0
 53    16    -1    2     9     20    -5    25   -2.156 -0.921 -37.094 1.950 -0.031 0.272 0
 -23   -15   -2    -2    -5    -9    -27   -25  -2.098 -0.945 -37.088 1.948 -0.029 0.264 0
 5     6     -2    -1    -2    -3    23    14   -2.042 -0.985 -37.088 1.946 -0.028 0.257 0
 5     6     -2    -1    -2    -3    23    14   -1.988 -1.029 -37.063 1.944 -0.028 0.250 0
 5     6     -2    -1    -2    -3    23    14   -1.964 -1.051 -37.025 1.944 -0.028 0.247 0
 -28   -12   -4    -3    -2    -5    -37   -36  -1.966 -1.054 -36.969 1.946 -0.028 0.247 0
 -14   -7    1     2     0     -3    -9    5    -1.970 -1.047 -36.873 1.952 -0.024 0.245 0
 -14   -7    1     2     0     -3    -9    5    -1.991 -1.037 -36.795 1.956 -0.022 0.246 0
 -14   -7    1     2     0     -3    -9    5    -2.010 -1.032 -36.718 1.959 -0.020 0.247 0
 -14   -7    1     2     0     -3    -9    5    -2.041 -1.024 -36.643 1.959 -0.021 0.250 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.069 -1.018 -36.573 1.958 -0.021 0.252 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.101 -1.013 -36.503 1.955 -0.023 0.255 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.128 -1.010 -36.434 1.952 -0.024 0.257 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.163 -1.008 -36.371 1.948 -0.025 0.260 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.197 -1.006 -36.302 1.946 -0.024 0.262 0
 -10   -2    0     -3    -5    -12   -12   -11  -2.233 -1.003 -36.233 1.944 -0.024 0.264 0
 -1    1     3     5     10    11    28    0    -2.267 -0.997 -36.159 1.941 -0.023 0.265 0
 -1    1     3     5     10    11    28    0    -2.298 -0.992 -36.098 1.936 -0.023 0.266 0
 -1    1     3     5     10    11    28    0    -2.323 -0.986 -36.038 1.930 -0.024 0.267 0
 -12   -6    -3    0     1     1     -2    0    -2.336 -0.988 -35.982 1.922 -0.025 0.266 0
 -12   -6    -3    0     1     1     -2    0    -2.346 -0.987 -35.924 1.914 -0.028 0.265 0
 -17   -10   -7    -9    -10   -7    -26   -9   -2.345 -0.982 -35.856 1.906 -0.029 0.262 0
 -17   -10   -7    -9    -10   -7    -26   -9   -2.339 -0.970 -35.776 1.901 -0.029 0.258 0
 -17   -10   -7    -9    -10   -7    -26   -9   -2.336 -0.951 -35.681 1.897 -0.029 0.255 0
 -17   -10   -7    -9    -10   -7    -26   -9   -2.325 -0.943 -35.582 1.894 -0.029 0.252 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.316 -0.940 -35.484 1.887 -0.030 0.250 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.315 -0.944 -35.390 1.877 -0.033 0.250 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.313 -0.946 -35.287 1.866 -0.036 0.251 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.314 -0.949 -35.182 1.854 -0.039 0.252 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.317 -0.941 -35.063 1.844 -0.040 0.254 0
 -3    -6    -2    -1    -2    -9    -20   -9   -2.326 -0.932 -34.925 1.834 -0.042 0.257 0
 -5    2     3     1     -2    -9    10    -11  -2.325 -0.925 -34.775 1.825 -0.043 0.259 0
 -5    2     3     1     -2    -9    10    -11  -2.323 -0.930 -34.623 1.813 -0.044 0.261 0
 -5    2     3     1     -2    -9    10    -11  -2.315 -0.943 -34.454 1.800 -0.047 0.264 0
 -23   -10   0     -2    -7    -14   -36   -31  -2.302 -0.958 -34.277 1.786 -0.049 0.265 0
 -23   -10   0     -2    -7    -14   -36   -31  -2.282 -0.976 -34.082 1.773 -0.052 0.267 0
 29    17    14    17    17    18    29    55   -2.265 -0.991 -33.872 1.761 -0.055 0.269 0
 29    17    14    17    17    18    29    55   -2.244 -1.009 -33.652 1.750 -0.057 0.271 0
 29    17    14    17    17    18    29    55   -2.227 -1.024 -33.427 1.740 -0.059 0.273 0
 29    17    14    17    17    18    29    55   -2.198 -1.042 -33.201 1.730 -0.059 0.273 0
 4     -5    -6    -7    -8    -2    6     4    -2.169 -1.063 -32.980 1.720 -0.058 0.273 0
 4     -5    -6    -7    -8    -2    6     4    -2.129 -1.083 -32.775 1.708 -0.058 0.273 0
 4     -5    -6    -7    -8    -2    6     4    -2.079 -1.106 -32.596 1.691 -0.061 0.274 0
 4     -5    -6    -7    -8    -2    6     4    -2.029 -1.122 -32.426 1.672 -0.065 0.276 0
 4     -5    -6    -7    -8    -2    6     4    -1.964 -1.133 -32.273 1.652 -0.069 0.278 0
 4     -5    -6    -7    -8    -2    6     4    -1.883 -1.137 -32.119 1.633 -0.071 0.278 0
 -16   -7    -3    -3    0     5     11    -11  -1.802 -1.137 -31.956 1.616 -0.072 0.280 0
 -16   -7    -3    -3    0     5     11    -11  -1.721 -1.131 -31.785 1.600 -0.072 0.281 0
 -16   -7    -3    -3    0     5     11    -11  -1.636 -1.131 -31.606 1.584 -0.073 0.283 0
 -1    -4    -3    -6    0     1     4     2    -1.554 -1.137 -31.415 1.568 -0.074 0.286 0
 -1    -4    -3    -6    0     1     4     2    -1.477 -1.149 -31.221 1.550 -0.077 0.291 0
 6     -3    -5    -4    -8    -3    -3    4    -1.397 -1.167 -31.006 1.534 -0.080 0.296 0
 6     -3    -5    -4    -8    -3    -3    4    -1.323 -1.174 -30.775 1.519 -0.083 0.302 0
 6     -3    -5    -4    -8    -3    -3    4    -1.241 -1.179 -30.525 1.506 -0.084 0.305 0
 6     -3    -5    -4    -8    -3    -3    4    -1.173 -1.176 -30.260 1.496 -0.086 0.310 0
 2     -1    -5    -6    -13   -13   -20   -9   -1.104 -1.172 -29.988 1.486 -0.086 0.313 0
 2     -1    -5    -6    -13   -13   -20   -9   -1.037 -1.173 -29.711 1.478 -0.086 0.315 0
 2     -1    -5    -6    -13   -13   -20   -9   -0.970 -1.181 -29.449 1.467 -0.086 0.316 0
 2     -1    -5    -6    -13   -13   -20   -9   -0.921 -1.201 -29.194 1.455 -0.087 0.318 0
 2     -1    -5    -6    -13   -13   -20   -9   -0.877 -1.225 -28.954 1.442 -0.090 0.321 0
 2     -1    -5    -6    -13   -13   -20   -9   -0.835 -1.258 -28.729 1.429 -0.092 0.323 0
 -4    -5    -3    -6    -7    -9    5     -8   -0.806 -1.286 -28.537 1.412 -0.094 0.325 0
 -4    -5    -3    -6    -7    -9    5     -8   -0.784 -1.317 -28.350 1.396 -0.095 0.326 0
 -4    -5    -3    -6    -7    -9    5     -8   -0.766 -1.342 -28.187 1.378 -0.095 0.327 0
 -12   -4    -1    -2    -3    -5    -14   -13  -0.752 -1.371 -28.025 1.362 -0.094 0.328 0
 -12   -4    -1    -2    -3    -5    -14   -13  -0.744 -1.397 -27.860 1.346 -0.094 0.330 0
 5     2     -1    -2    3     -3    4     -9   -0.729 -1.428 -27.697 1.330 -0.096 0.334 0
 5     2     -1    -2    3     -3    4     -9   -0.716 -1.458 -27.532 1.314 -0.099 0.340 0
 5     2     -1    -2    3     -3    4     -9   -0.695 -1.477 -27.352 1.300 -0.103 0.345 0
 5     2     -1    -2    3     -3    4     -9   -0.663 -1.487 -27.160 1.288 -0.106 0.349 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.627 -1.487 -26.957 1.278 -0.107 0.351 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.582 -1.483 -26.738 1.271 -0.106 0.352 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.542 -1.479 -26.520 1.262 -0.106 0.353 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.500 -1.489 -26.313 1.251 -0.107 0.355 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.457 -1.509 -26.111 1.238 -0.108 0.357 0
 -9    -5    -6    -10   -6    -1    -2    -7   -0.422 -1.531 -25.915 1.222 -0.111 0.359 0
 -8    3     9     16    17    3     -6    -17  -0.381 -1.558 -25.722 1.204 -0.113 0.360 0
 -8    3     9     16    17    3     -6    -17  -0.352 -1.579 -25.531 1.185 -0.116 0.361 0
 -8    3     9     16    17    3     -6    -17  -0.315 -1.604 -25.347 1.166 -0.117 0.361 0
 6     0     3     15    15    8     27    8    -0.279 -1.630 -25.157 1.147 -0.117 0.359 0
 6     0     3     15    15    8     27    8    -0.245 -1.657 -24.955 1.129 -0.117 0.358 0
 5     6     0     -6    -4    2     -10   6    -0.216 -1.689 -24.744 1.113 -0.117 0.357 0
 5     6     0     -6    -4    2     -10   6    -0.192 -1.728 -24.523 1.097 -0.118 0.356 0
 5     6     0     -6    -4    2     -10   6    -0.173 -1.765 -24.299 1.081 -0.120 0.357 0
 5     6     0     -6    -4    2     -10   6    -0.162 -1.801 -24.068 1.065 -0.123 0.360 0
 -6    -3    -1    0     -7    -4    0     -7   -0.156 -1.822 -23.828 1.050 -0.125 0.363 0
 -6    -3    -1    0     -7    -4    0     -7   -0.154 -1.834 -23.581 1.037 -0.126 0.364 0
 -6    -3    -1    0     -7    -4    0     -7   -0.162 -1.832 -23.327 1.025 -0.126 0.365 0
 -6    -3    -1    0     -7    -4    0     -7   -0.166 -1.836 -23.072 1.014 -0.125 0.365 0
 -6    -3    -1    0     -7    -4    0     -7   -0.182 -1.842 -22.824 1.002 -0.124 0.366 0
 -6    -3    -1    0     -7    -4    0     -7   -0.201 -1.856 -22.585 0.987 -0.125 0.369 0
 -4    2     -2    -4    -5    1     -5    -3   -0.223 -1.869 -22.351 0.971 -0.128 0.372 0
 -4    2     -2    -4    -5    1     -5    -3   -0.245 -1.882 -22.122 0.955 -0.131 0.377 0
 -4    2     -2    -4    -5    1     -5    -3   -0.253 -1.889 -21.897 0.937 -0.133 0.380 0
 -5    -6    -11   -6    -7    -7    -7    -10  -0.268 -1.880 -21.668 0.921 -0.135 0.384 0
 -5    -6    -11   -6    -7    -7    -7    -10  -0.266 -1.868 -21.440 0.903 -0.137 0.386 0
 0     -1    7     18    9     -1    -3    4    -0.262 -1.853 -21.207 0.886 -0.138 0.388 0
 0     -1    7     18    9     -1    -3    4    -0.248 -1.841 -20.972 0.867 -0.140 0.388 0
 0     -1    7     18    9     -1    -3    4    -0.233 -1.837 -20.731 0.846 -0.143 0.389 0
 0     -1    7     18    9     -1    -3    4    -0.223 -1.844 -20.464 0.828 -0.146 0.391 0
 3     6     -2    3     -9    0     -8    3    -0.202 -1.865 -20.196 0.809 -0.149 0.390 0
 3     6     -2    3     -9    0     -8    3    -0.190 -1.888 -19.904 0.792 -0.152 0.391 0
 3     6     -2    3     -9    0     -8    3    -0.174 -1.912 -19.592 0.777 -0.153 0.391 0
 3     6     -2    3     -9    0     -8    3    -0.156 -1.934 -19.272 0.763 -0.154 0.389 0
 3     6     -2    3     -9    0     -8    3    -0.129 -1.956 -18.943 0.750 -0.152 0.384 0
 3     6     -2    3     -9    0     -8    3    -0.112 -1.974 -18.612 0.737 -0.152 0.381 0
 -2    -8    -9    -6    -2    -3    4     -2   -0.095 -1.996 -18.300 0.720 -0.152 0.379 0
 -2    -8    -9    -6    -2    -3    4     -2   -0.078 -2.020 -17.996 0.701 -0.154 0.378 0
 -2    -8    -9    -6    -2    -3    4     -2   -0.069 -2.040 -17.707 0.680 -0.158 0.380 0
 7     10    6     -4    0     7     -10   6    -0.062 -2.048 -17.424 0.659 -0.162 0.383 0
 7     10    6     -4    0     7     -10   6    -0.063 -2.045 -17.147 0.639 -0.165 0.387 0
 -7    -6    -2    -4    -5    -1    -2    -7   -0.055 -2.033 -16.866 0.621 -0.166 0.388 0
 -7    -6    -2    -4    -5    -1    -2    -7   -0.058 -2.013 -16.600 0.602 -0.167 0.392 0
 -7    -6    -2    -4    -5    -1    -2    -7   -0.058 -1.989 -16.324 0.584 -0.167 0.396 0
 -7    -6    -2    -4    -5    -1    -2    -7   -0.060 -1.973 -16.061 0.563 -0.169 0.402 0
 4     -2    -8    -9    1     0     5     6    -0.055 -1.964 -15.800 0.540 -0.173 0.409 0
 4     -2    -8    -9    1     0     5     6    -0.049 -1.951 -15.531 0.516 -0.178 0.417 0
 4     -2    -8    -9    1     0     5     6    -0.029 -1.943 -15.253 0.493 -0.182 0.424 0
 4     -2    -8    -9    1     0     5     6    -0.001 -1.926 -14.958 0.472 -0.186 0.431 0
 4     -2    -8    -9    1     0     5     6    0.040 -1.920 -14.655 0.451 -0.188 0.437 0
 4     -2    -8    -9    1     0     5     6    0.084 -1.914 -14.333 0.432 -0.190 0.442 0
 0     -6    -13   -26   -13   -1    -2    1    0.152 -1.923 -14.007 0.412 -0.190 0.444 0
 0     -6    -13   -26   -13   -1    -2    1    0.228 -1.947 -13.675 0.390 -0.191 0.446 0
 0     -6    -13   -26   -13   -1    -2    1    0.305 -1.976 -13.334 0.368 -0.192 0.448 0
 5     4     1     -9    -17   -7    -1    2    0.388 -2.012 -12.987 0.346 -0.195 0.451 0
 5     4     1     -9    -17   -7    -1    2    0.472 -2.053 -12.636 0.323 -0.198 0.453 0
 1     3     6     22    17    5     2     2    0.559 -2.093 -12.285 0.300 -0.201 0.456 0
 1     3     6     22    17    5     2     2    0.649 -2.127 -11.934 0.277 -0.202 0.457 0
 1     3     6     22    17    5     2     2    0.734 -2.153 -11.578 0.256 -0.202 0.459 0
 1     3     6     22    17    5     2     2    0.826 -2.180 -11.231 0.233 -0.201 0.458 0
 -3    1     3     -2    -5    -3    0     -7   0.905 -2.206 -10.893 0.209 -0.201 0.460 0
 -3    1     3     -2    -5    -3    0     -7   0.977 -2.238 -10.567 0.183 -0.203 0.463 0
 -3    1     3     -2    -5    -3    0     -7   1.042 -2.277 -10.252 0.155 -0.206 0.469 0
 -3    1     3     -2    -5    -3    0     -7   1.092 -2.308 -9.942 0.125 -0.210 0.476 0
 -3    1     3     -2    -5    -3    0     -7   1.136 -2.329 -9.617 0.099 -0.214 0.484 0
 -3    1     3     -2    -5    -3    0     -7   1.172 -2.339 -9.296 0.073 -0.216 0.493 0
 -5    -3    -4    -10   -6    -1    -2    -4   1.204 -2.346 -8.957 0.051 -0.217 0.502 0
 -5    -3    -4    -10   -6    -1    -2    -4   1.243 -2.358 -8.618 0.028 -0.218 0.509 0
 -5    -3    -4    -10   -6    -1    -2    -4   1.277 -2.376 -8.264 0.008 -0.218 0.518 0
 -2    -5    -5    -22   -25   -9    -2    1    1.314 -2.411 -7.932 -0.016 -0.220 0.526 0
 -2    -5    -5    -22   -25   -9    -2    1    1.363 -2.463 -7.499 -0.043 -0.223 0.537 0
 -2    3     6     9     -10   -3    -1    0    1.413 -2.508 -7.148 -0.063 -0.225 0.544 0
 -2    3     6     9     -10   -3    -1    0    1.467 -2.540 -6.803 -0.083 -0.226 0.551 0
 -2    3     6     9     -10   -3    -1    0    1.526 -2.562 -6.465 -0.103 -0.227 0.556 0
 -2    3     6     9     -10   -3    -1    0    1.595 -2.577 -6.131 -0.123 -0.226 0.559 0
 3     8     20    47    50    19    5     6    1.659 -2.580 -5.814 -0.144 -0.226 0.563 0
 3     8     20    47    50    19    5     6    1.734 -2.582 -5.498 -0.165 -0.224 0.565 0
 3     8     20    47    50    19    5     6    1.814 -2.590 -5.214 -0.191 -0.225 0.568 0
 3     8     20    47    50    19    5     6    1.897 -2.604 -4.937 -0.219 -0.226 0.571 0
 3     8     20    47    50    19    5     6    1.984 -2.618 -4.659 -0.249 -0.229 0.575 0
 -7    -11   -20   -15   -24   -11   -5    -7   2.077 -2.638 -4.396 -0.282 -0.232 0.579 0
 4     7     6     -4    -2    1     -1    3    2.176 -2.650 -4.110 -0.312 -0.233 0.581 0
 4     7     6     -4    -2    1     -1    3    2.278 -2.661 -3.810 -0.341 -0.233 0.583 0
 4     7     6     -4    -2    1     -1    3    2.379 -2.673 -3.492 -0.369 -0.232 0.585 0
 0     -10   -8    -22   -26   -4    1     3    2.469 -2.686 -3.145 -0.395 -0.232 0.589 0
 0     -10   -8    -22   -26   -4    1     3    2.552 -2.709 -2.795 -0.423 -0.232 0.596 0
 -1    -4    -10   -22   -22   -5    0     1    2.621 -2.738 -2.420 -0.449 -0.235 0.605 0
 -1    -4    -10   -22   -22   -5    0     1    2.694 -2.778 -1.927 -0.480 -0.240 0.621 0
 -1    -4    -10   -22   -22   -5    0     1    2.745 -2.807 -1.617 -0.497 -0.243 0.630 0
 -1    -1    -10   14    15    -7    -5    -3   2.825 -2.844 -1.192 -0.518 -0.245 0.640 0
 -1    6     20    23    28    11    3     0    2.930 -2.879 -0.635 -0.541 -0.248 0.652 0
 -1    6     20    23    28    11    3     0    3.030 -2.906 -0.194 -0.558 -0.248 0.659 0
 -1    6     20    23    28    11    3     0    3.128 -2.922 0.250 -0.575 -0.248 0.665 0
 -1    6     20    23    28    11    3     0    3.230 -2.930 0.671 -0.593 -0.247 0.669 0
 -1    6     20    23    28    11    3     0    3.312 -2.931 1.070 -0.613 -0.248 0.677 0
 -6    -4    19    16    -10   0     -3    -6   3.386 -2.926 1.437 -0.636 -0.251 0.685 0
 -3    -10   -13   -15   -9    -2    -1    -2   3.455 -2.912 1.776 -0.662 -0.254 0.693 0
 -3    -10   -13   -15   -9    -2    -1    -2   3.515 -2.898 2.093 -0.690 -0.257 0.702 0
 -3    -10   -13   -15   -9    -2    -1    -2   3.577 -2.875 2.388 -0.719 -0.260 0.709 0
 2     13    18    25    27    13    1     -1   3.676 -2.849 2.747 -0.754 -0.259 0.713 0
 2     13    18    25    27    13    1     -1   3.764 -2.826 3.023 -0.782 -0.257 0.713 0
 4     8     -5    -15   8     -7    -2    1    3.864 -2.806 3.311 -0.808 -0.255 0.711 0
 4     8     -5    -15   8     -7    -2    1    3.966 -2.795 3.599 -0.835 -0.255 0.709 0
 4     8     -5    -15   8     -7    -2    1    4.060 -2.792 3.895 -0.863 -0.256 0.708 0
 -8    -16   -24   -36   -29   -1    1     -3   4.146 -2.791 4.213 -0.887 -0.257 0.707 0
 -3    -4    -13   -7    -13   -11   -6    -4   4.219 -2.796 4.561 -0.908 -0.257 0.706 0
 -3    -4    -13   -7    -13   -11   -6    -4   4.285 -2.793 4.929 -0.927 -0.255 0.704 0
 -3    -4    -13   -7    -13   -11   -6    -4   4.333 -2.796 5.320 -0.944 -0.252 0.704 0
 -3    -4    -13   -7    -13   -11   -6    -4   4.367 -2.803 5.716 -0.960 -0.249 0.705 0
 -3    -4    -13   -7    -13   -11   -6    -4   4.388 -2.818 6.121 -0.976 -0.248 0.707 0
 -2    1     -3    -18   -4    6     2     -1   4.409 -2.834 6.524 -0.991 -0.248 0.709 0
 -2    1     -3    -18   -4    6     2     -1   4.425 -2.844 6.920 -1.004 -0.248 0.712 0
 -2    1     -3    -18   -4    6     2     -1   4.452 -2.838 7.311 -1.014 -0.248 0.711 0
 9     13    -8    -3    -10   -9    -4    3    4.474 -2.803 7.786 -1.020 -0.248 0.712 0
 9     13    -8    -3    -10   -9    -4    3    4.481 -2.766 8.057 -1.019 -0.248 0.714 0
 9     13    -8    -3    -10   -9    -4    3    4.445 -2.704 8.372 -1.021 -0.248 0.745 0
 5     8     24    66    34    9     4     2    4.435 -2.546 8.594 -1.059 -0.246 0.775 0
 5     8     24    66    34    9     4     2    4.481 -2.378 8.737 -1.123 -0.252 0.781 0
 5     8     24    66    34    9     4     2    4.544 -2.351 8.867 -1.177 -0.263 0.789 0
 -10   0     8     3     -9    0     -4    -8   4.620 -2.363 9.042 -1.229 -0.270 0.793 0
 -10   0     8     3     -9    0     -4    -8   4.694 -2.391 9.318 -1.259 -0.274 0.792 0
 2     -9    -18   -64   -37   -12   0     5    4.754 -2.402 9.758 -1.285 -0.273 0.791 0
 2     -9    -18   -64   -37   -12   0     5    4.786 -2.381 10.217 -1.283 -0.266 0.787 0
 2     -9    -18   -64   -37   -12   0     5    4.805 -2.348 10.605 -1.271 -0.256 0.785 0
 2     -9    -18   -64   -37   -12   0     5    4.820 -2.288 11.127 -1.257 -0.246 0.782 0
 -4    -16   -27   -22   27    -8    -2    0    4.844 -2.258 11.585 -1.256 -0.243 0.778 0
 -4    -16   -27   -22   27    -8    -2    0    4.884 -2.250 11.985 -1.264 -0.243 0.774 0
 -4    -16   -27   -22   27    -8    -2    0    4.938 -2.246 12.324 -1.280 -0.247 0.769 0
 -4    -16   -27   -22   27    -8    -2    0    5.007 -2.212 12.681 -1.305 -0.254 0.761 0
 -4    -16   -27   -22   27    -8    -2    0    5.045 -2.176 12.865 -1.321 -0.257 0.755 0
 -5    -9    -1    20    13    3     1     -4   5.081 -2.115 13.140 -1.345 -0.255 0.745 0
 -1    -3    2     -9    -17   1     0     -4   5.068 -2.093 13.323 -1.364 -0.250 0.740 0
 -1    -3    2     -9    -17   1     0     -4   5.027 -2.101 13.426 -1.383 -0.247 0.740 0
 -1    -3    2     -9    -17   1     0     -4   4.925 -2.147 13.584 -1.415 -0.244 0.744 0
 8     8     26    17    -14   -8    1     5    4.801 -2.176 13.713 -1.441 -0.245 0.754 0
 8     8     26    17    -14   -8    1     5    4.674 -2.177 13.860 -1.463 -0.248 0.765 0
 8     8     26    17    -14   -8    1     5    4.549 -2.141 14.034 -1.481 -0.252 0.775 0
 8     8     26    17    -14   -8    1     5    4.427 -2.055 14.296 -1.491 -0.251 0.781 0
 8     8     26    17    -14   -8    1     5    4.372 -1.971 14.544 -1.491 -0.246 0.779 0
 8     8     26    17    -14   -8    1     5    4.333 -1.892 14.798 -1.490 -0.240 0.774 0
 -22   -60   -58   -32   -4    -15   -7    -11  4.297 -1.820 15.054 -1.489 -0.236 0.769 0
 -22   -60   -58   -32   -4    -15   -7    -11  4.273 -1.760 15.301 -1.490 -0.234 0.764 0
 -22   -60   -58   -32   -4    -15   -7    -11  4.242 -1.705 15.547 -1.493 -0.237 0.762 0
 -22   -60   -58   -32   -4    -15   -7    -11  4.203 -1.663 15.777 -1.500 -0.241 0.761 0
 -22   -60   -58   -32   -4    -15   -7    -11  4.165 -1.636 15.939 -1.507 -0.244 0.762 0
 -2    2     -3    -24   6     1     -1    -1   4.124 -1.613 16.146 -1.513 -0.244 0.760 0
 7     25    13    17    5     8     0     4    4.071 -1.578 16.398 -1.520 -0.240 0.756 0
 7     25    13    17    5     8     0     4    4.049 -1.558 16.580 -1.525 -0.235 0.749 0
 7     25    13    17    5     8     0     4    4.050 -1.549 16.733 -1.534 -0.230 0.739 0
 -4    8     -9    -11   29    14    1     -3   4.057 -1.553 16.854 -1.546 -0.229 0.730 0
 -4    8     -9    -11   29    14    1     -3   4.073 -1.561 16.957 -1.562 -0.231 0.721 0
 -4    8     -9    -11   29    14    1     -3   4.093 -1.572 17.039 -1.579 -0.234 0.712 0
 -4    8     -9    -11   29    14    1     -3   4.097 -1.562 17.128 -1.595 -0.237 0.705 0
 -4    8     -9    -11   29    14    1     -3   4.091 -1.520 17.242 -1.605 -0.237 0.699 0
 -4    8     -9    -11   29    14    1     -3   4.070 -1.462 17.369 -1.612 -0.236 0.694 0
