EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8  ForceX ForceY ForceZ tauX tawY tayZ Angle_deg TimeStep_ms
 -11   -9    -3    -6    34    4     -2    -5   -0.140 1.861 29.212 -1.619 -0.373 0.500 0
 1     -16   6     55    6     -2    2     5    -0.352 1.892 28.520 -1.592 -0.371 0.513 0
 1     -16   6     55    6     -2    2     5    -0.570 1.942 27.836 -1.566 -0.370 0.529 0
 1     -16   6     55    6     -2    2     5    -0.784 1.992 27.155 -1.541 -0.370 0.547 0
 1     -16   6     55    6     -2    2     5    -0.959 2.029 26.492 -1.516 -0.372 0.563 0
 -1    -3    1     -23   -33   -1    -3    -5   -1.091 2.056 25.853 -1.491 -0.373 0.575 0
 2     5     -22   -68   -56   -19   -2    -1   -1.161 2.075 25.254 -1.460 -0.372 0.582 0
 2     5     -22   -68   -56   -19   -2    -1   -1.189 2.079 24.693 -1.423 -0.368 0.585 0
 -2    -3    -2    -6    -2    2     0     0    -1.169 2.051 24.135 -1.384 -0.363 0.582 0
 -2    -3    -2    -6    -2    2     0     0    -1.115 1.982 23.559 -1.347 -0.358 0.575 0
 3     7     -3    -41   -57   -8    -1    2    -1.023 1.878 22.942 -1.314 -0.352 0.564 0
 3     7     -3    -41   -57   -8    -1    2    -0.934 1.767 22.280 -1.285 -0.348 0.553 0
 3     7     -3    -41   -57   -8    -1    2    -0.820 1.662 21.561 -1.261 -0.342 0.538 0
 7     9     7     39    57    26    5     3    -0.689 1.554 20.799 -1.242 -0.334 0.520 0
 -12   -17   -12   22    38    -15   -9    -9   -0.560 1.431 19.992 -1.227 -0.328 0.504 0
 -8    -2    -1    -2    -22   4     1     -3   -0.439 1.295 19.167 -1.213 -0.323 0.492 0
 -8    -2    -1    -2    -22   4     1     -3   -0.327 1.146 18.333 -1.200 -0.320 0.483 0
 2     8     2     -93   -70   -21   -3    1    -0.241 1.008 17.536 -1.183 -0.318 0.479 0
 0     -6    6     67    79    23    1     -2   -0.184 0.886 16.770 -1.164 -0.317 0.480 0
 0     -6    6     67    79    23    1     -2   -0.148 0.777 16.063 -1.140 -0.313 0.482 0
 -8    -9    -6    -22   -13   -4    -6    -7   -0.153 0.677 15.428 -1.108 -0.309 0.488 0
 -8    -9    -6    -22   -13   -4    -6    -7   -0.179 0.578 14.840 -1.071 -0.305 0.497 0
 3     10    3     -10   -4    -8    10    5    -0.225 0.474 14.286 -1.034 -0.302 0.510 0
 3     10    3     -10   -4    -8    10    5    -0.266 0.363 13.740 -0.997 -0.301 0.522 0
 3     10    3     -10   -4    -8    10    5    -0.298 0.262 13.187 -0.964 -0.300 0.533 0
 1     1     -6    -13   -10   -3    -4    2    -0.324 0.180 12.615 -0.937 -0.298 0.544 0
 1     1     -6    -13   -10   -3    -4    2    -0.327 0.114 12.006 -0.921 -0.294 0.555 0
 1     1     -6    -13   -10   -3    -4    2    -0.293 0.002 11.416 -0.883 -0.293 0.560 0
 1     1     -6    -13   -10   -3    -4    2    -0.231 -0.106 10.807 -0.832 -0.293 0.551 0
 -8    -11   -9    3     5     -5    -2    -4   -0.166 -0.162 10.152 -0.777 -0.288 0.538 0
 0     3     -7    -31   -76   -17   -1    -3   -0.115 -0.140 9.371 -0.744 -0.278 0.526 0
 0     3     -7    -31   -76   -17   -1    -3   -0.095 -0.102 8.468 -0.729 -0.268 0.523 0
 0     -4    4     20    25    12    2     0    -0.078 -0.109 7.470 -0.730 -0.264 0.521 0
 0     -4    4     20    25    12    2     0    -0.049 -0.175 6.444 -0.736 -0.266 0.517 0
 1     5     5     10    28    0     -3    -4   -0.021 -0.271 5.298 -0.728 -0.270 0.513 0
 1     5     5     10    28    0     -3    -4   0.001 -0.302 4.463 -0.703 -0.265 0.504 0
 1     5     5     10    28    0     -3    -4   -0.001 -0.275 3.734 -0.666 -0.253 0.494 0
 -6    -3    -8    -34   -38   -12   -9    -7   -0.041 -0.235 3.095 -0.622 -0.239 0.487 0
 -6    -3    -8    -34   -38   -12   -9    -7   -0.120 -0.224 2.505 -0.580 -0.230 0.487 0
 -6    -3    -8    -34   -38   -12   -9    -7   -0.231 -0.250 1.954 -0.543 -0.229 0.494 0
 -6    -3    -8    -34   -38   -12   -9    -7   -0.369 -0.284 1.428 -0.511 -0.231 0.505 0
 2     -4    1     8     20    5     -2    3    -0.508 -0.308 0.906 -0.481 -0.232 0.513 0
 -2    2     -1    0     8     2     -3    -5   -0.663 -0.328 0.425 -0.443 -0.230 0.522 0
 -2    2     -1    0     8     2     -3    -5   -0.782 -0.347 -0.096 -0.407 -0.221 0.520 0
 -3    -5    -5    3     -7    -5    -3    2    -0.904 -0.384 -0.655 -0.379 -0.213 0.519 0
 -3    -5    -5    3     -7    -5    -3    2    -1.009 -0.460 -1.264 -0.361 -0.209 0.518 0
 -2    2     -1    0     12    3     4     4    -1.106 -0.558 -1.902 -0.352 -0.211 0.521 0
 -2    2     -1    0     12    3     4     4    -1.175 -0.687 -2.569 -0.350 -0.215 0.521 0
 -2    2     -1    0     12    3     4     4    -1.224 -0.806 -3.205 -0.343 -0.215 0.518 0
 8     8     5     12    17    11    -1    1    -1.244 -0.915 -3.796 -0.328 -0.209 0.507 0
 8     8     5     12    17    11    -1    1    -1.246 -1.040 -4.460 -0.304 -0.200 0.491 0
 8     8     5     12    17    11    -1    1    -1.231 -1.155 -4.989 -0.285 -0.193 0.476 0
 8     8     5     12    17    11    -1    1    -1.251 -1.308 -5.494 -0.262 -0.192 0.486 0
 -7    -5    1     -2    -3    -3    0     -3   -1.256 -1.417 -5.891 -0.200 -0.193 0.522 0
 -7    -5    1     -2    -3    -3    0     -3   -1.074 -1.402 -6.393 -0.183 -0.195 0.473 0
 -7    -5    1     -2    -3    -3    0     -3   -0.985 -1.453 -6.908 -0.152 -0.200 0.470 0
 1     -2    -3    3     3     -3    -9    -8   -0.851 -1.451 -7.398 -0.120 -0.187 0.444 0
 1     -2    -3    3     3     -3    -9    -8   -0.811 -1.506 -7.969 -0.108 -0.181 0.435 0
 1     0     -5    -2    -4    -1    -9    -3   -0.843 -1.582 -8.551 -0.106 -0.181 0.437 0
 1     0     -5    -2    -4    -1    -9    -3   -0.900 -1.675 -9.114 -0.107 -0.179 0.443 0
 1     0     -5    -2    -4    -1    -9    -3   -1.004 -1.772 -9.639 -0.108 -0.184 0.458 0
 1     -3    -2    -4    -2    -7    3     1    -1.095 -1.862 -10.146 -0.114 -0.186 0.467 0
 1     -3    -2    -4    -2    -7    3     1    -1.138 -1.906 -10.555 -0.101 -0.179 0.468 0
 1     -3    -2    -4    -2    -7    3     1    -1.183 -1.860 -10.886 -0.083 -0.175 0.470 0
 1     -3    -2    -4    -2    -7    3     1    -1.188 -1.801 -11.143 -0.054 -0.169 0.466 0
 2     6     -1    1     3     2     -1    -1   -1.198 -1.779 -11.357 -0.022 -0.166 0.466 0
 2     6     -1    1     3     2     -1    -1   -1.231 -1.823 -11.589 0.000 -0.167 0.471 0
 2     6     -1    1     3     2     -1    -1   -1.273 -1.889 -11.826 0.022 -0.167 0.477 0
 1     0     -2    -4    -1    2     8     11   -1.336 -1.915 -12.064 0.045 -0.164 0.483 0
 1     0     -2    -4    -1    2     8     11   -1.404 -1.921 -12.354 0.064 -0.161 0.488 0
 8     2     0     2     3     4     8     10   -1.448 -1.920 -12.697 0.078 -0.155 0.487 0
 8     2     0     2     3     4     8     10   -1.480 -1.941 -13.102 0.086 -0.151 0.486 0
 8     2     0     2     3     4     8     10   -1.492 -1.994 -13.574 0.082 -0.152 0.484 0
 -3    -3    -1    -2    -1    -6    -2    -5   -1.475 -2.046 -14.138 0.078 -0.152 0.478 0
 -3    -3    -1    -2    -1    -6    -2    -5   -1.466 -2.052 -14.567 0.078 -0.153 0.474 0
 -3    -3    -1    -2    -1    -6    -2    -5   -1.471 -2.046 -15.021 0.085 -0.153 0.472 0
 -3    -3    -1    -2    -1    -6    -2    -5   -1.483 -2.052 -15.318 0.099 -0.148 0.468 0
 -4    -3    -2    -5    -3    -1    -4    -3   -1.512 -2.068 -15.559 0.117 -0.142 0.466 0
 -4    -3    -2    -5    -3    -1    -4    -3   -1.556 -2.091 -15.754 0.138 -0.138 0.467 0
 -1    -3    -5    -1    -2    -2    -2    -6   -1.596 -2.092 -15.905 0.161 -0.135 0.469 0
 -1    -3    -5    -1    -2    -2    -2    -6   -1.640 -2.072 -16.052 0.180 -0.135 0.473 0
 -5    -4    -2    0     -2    -5    2     -3   -1.668 -2.055 -16.206 0.195 -0.135 0.476 0
 -5    -4    -2    0     -2    -5    2     -3   -1.679 -2.050 -16.338 0.207 -0.133 0.478 0
 -5    -4    -2    0     -2    -5    2     -3   -1.700 -2.041 -16.516 0.218 -0.132 0.481 0
 -5    -4    -2    0     -2    -5    2     -3   -1.711 -2.045 -16.680 0.225 -0.132 0.485 0
 7     5     2     2     1     -9    -29   -18  -1.720 -2.064 -16.856 0.230 -0.132 0.488 0
 7     5     2     2     1     -9    -29   -18  -1.746 -2.081 -17.044 0.233 -0.134 0.496 0
 7     5     2     2     1     -9    -29   -18  -1.758 -2.109 -17.284 0.239 -0.135 0.504 0
 7     5     2     2     1     -9    -29   -18  -1.763 -2.135 -17.534 0.246 -0.135 0.511 0
 7     5     2     2     1     -9    -29   -18  -1.745 -2.151 -17.745 0.251 -0.135 0.515 0
 -6    -6    -1    -1    -1    1     11    3    -1.692 -2.160 -18.003 0.258 -0.133 0.515 0
 -6    -6    -1    -1    -1    1     11    3    -1.614 -2.164 -18.259 0.264 -0.132 0.513 0
 -6    -6    -1    -1    -1    1     11    3    -1.513 -2.178 -18.509 0.269 -0.131 0.507 0
 -6    -3    -1    -2    -1    -4    -6    -9   -1.420 -2.204 -18.702 0.271 -0.130 0.500 0
 -6    -3    -1    -2    -1    -4    -6    -9   -1.308 -2.255 -18.921 0.274 -0.128 0.492 0
 0     -1    0     -1    -3    -2    -4    0    -1.233 -2.301 -19.069 0.277 -0.127 0.487 0
 0     -1    0     -1    -3    -2    -4    0    -1.159 -2.361 -19.232 0.283 -0.126 0.483 0
 0     -1    0     -1    -3    -2    -4    0    -1.107 -2.407 -19.345 0.288 -0.123 0.479 0
 -7    -4    -1    1     -1    1     7     -2   -1.059 -2.446 -19.472 0.294 -0.119 0.477 0
 -7    -4    -1    1     -1    1     7     -2   -1.025 -2.463 -19.577 0.302 -0.115 0.476 0
 -7    -4    -1    1     -1    1     7     -2   -0.996 -2.473 -19.680 0.308 -0.114 0.477 0
 -7    -4    -1    1     -1    1     7     -2   -0.978 -2.470 -19.760 0.312 -0.115 0.479 0
 -7    -4    -1    1     -1    1     7     -2   -0.965 -2.454 -19.828 0.318 -0.115 0.482 0
 -2    0     -1    0     -1    2     2     -2   -0.967 -2.436 -19.896 0.324 -0.115 0.486 0
 -2    0     -1    0     -1    2     2     -2   -0.969 -2.425 -19.962 0.330 -0.114 0.491 0
 -2    0     -1    0     -1    2     2     -2   -0.999 -2.418 -20.053 0.337 -0.113 0.499 0
 -6    -2    -2    -3    -4    -8    -7    -7   -1.049 -2.416 -20.157 0.342 -0.113 0.511 0
 -6    -2    -2    -3    -4    -8    -7    -7   -1.087 -2.410 -20.247 0.345 -0.113 0.519 0
 -2    -1    -3    0     0     0     -1    -2   -1.126 -2.399 -20.344 0.347 -0.113 0.526 0
 -2    -1    -3    0     0     0     -1    -2   -1.160 -2.382 -20.449 0.348 -0.113 0.533 0
 -2    -1    -3    0     0     0     -1    -2   -1.189 -2.356 -20.576 0.349 -0.113 0.538 0
 0     -2    -2    0     -3    -1    0     -1   -1.189 -2.341 -20.698 0.350 -0.112 0.540 0
 5     1     0     0     1     3     6     7    -1.182 -2.335 -20.784 0.350 -0.111 0.540 0
 5     1     0     0     1     3     6     7    -1.156 -2.341 -20.873 0.352 -0.110 0.537 0
 5     1     0     0     1     3     6     7    -1.126 -2.356 -20.926 0.353 -0.108 0.533 0
 5     1     0     0     1     3     6     7    -1.110 -2.373 -20.966 0.356 -0.108 0.532 0
 5     1     0     0     1     3     6     7    -1.085 -2.393 -20.990 0.359 -0.107 0.529 0
 -1    -1    -4    -2    0     2     -8    3    -1.068 -2.410 -21.002 0.364 -0.107 0.527 0
 -1    -1    -4    -2    0     2     -8    3    -1.051 -2.418 -21.015 0.369 -0.106 0.525 0
 1     0     -1    -2    0     0     -1    -9   -1.037 -2.417 -21.022 0.373 -0.104 0.522 0
 -2    1     1     2     2     2     0     9    -1.024 -2.415 -21.032 0.377 -0.102 0.520 0
 -2    1     1     2     2     2     0     9    -1.006 -2.425 -21.044 0.379 -0.100 0.517 0
 -2    -2    0     -3    -3    -6    -3    -4   -1.009 -2.442 -21.074 0.377 -0.101 0.518 0
 -2    -2    0     -3    -3    -6    -3    -4   -1.011 -2.474 -21.111 0.374 -0.102 0.519 0
 -2    -2    0     -3    -3    -6    -3    -4   -1.029 -2.494 -21.145 0.371 -0.103 0.521 0
 0     -1    -1    -2    -1    2     0     -2   -1.060 -2.499 -21.170 0.370 -0.102 0.523 0
 0     -1    -1    -2    -1    2     0     -2   -1.098 -2.499 -21.179 0.372 -0.099 0.524 0
 0     -1    -1    -2    -1    2     0     -2   -1.140 -2.500 -21.195 0.372 -0.098 0.525 0
 0     -1    -1    -2    -1    2     0     -2   -1.179 -2.498 -21.194 0.375 -0.096 0.526 0
 0     -1    -1    -2    -1    2     0     -2   -1.208 -2.500 -21.194 0.376 -0.095 0.526 0
 -3    -1    0     -1    0     7     10    6    -1.231 -2.501 -21.191 0.377 -0.095 0.526 0
 -3    -1    0     -1    0     7     10    6    -1.256 -2.502 -21.176 0.378 -0.095 0.524 0
 -3    -1    0     -1    0     7     10    6    -1.267 -2.510 -21.156 0.380 -0.094 0.521 0
 -3    -1    0     -1    0     7     10    6    -1.275 -2.523 -21.133 0.382 -0.093 0.518 0
 -1    1     -2    -1    -2    -5    -6    -4   -1.283 -2.541 -21.102 0.385 -0.092 0.515 0
 7     3     1     2     3     6     2     9    -1.290 -2.563 -21.051 0.389 -0.090 0.510 0
 7     3     1     2     3     6     2     9    -1.299 -2.582 -20.995 0.393 -0.089 0.506 0
 2     0     -2    0     0     1     -5    0    -1.313 -2.593 -20.950 0.396 -0.089 0.503 0
 -1    0     0     -9    -6    -7    -3    -4   -1.332 -2.594 -20.898 0.397 -0.089 0.500 0
 -1    0     0     -9    -6    -7    -3    -4   -1.354 -2.581 -20.838 0.400 -0.088 0.496 0
 -1    0     0     -9    -6    -7    -3    -4   -1.380 -2.564 -20.784 0.403 -0.086 0.493 0
 -1    0     0     -9    -6    -7    -3    -4   -1.407 -2.554 -20.741 0.403 -0.085 0.491 0
 -3    -3    -3    1     -2    -5    0     -5   -1.455 -2.544 -20.703 0.400 -0.087 0.493 0
 -1    -5    -1    3     3     0     2     -2   -1.503 -2.538 -20.674 0.395 -0.090 0.496 0
 -1    -5    -1    3     3     0     2     -2   -1.578 -2.523 -20.618 0.390 -0.093 0.501 0
 -1    -5    -1    3     3     0     2     -2   -1.652 -2.500 -20.535 0.389 -0.095 0.507 0
 -1    -5    -1    3     3     0     2     -2   -1.716 -2.478 -20.452 0.390 -0.096 0.511 0
 -2    2     2     0     1     -1    -7    -8   -1.781 -2.457 -20.358 0.391 -0.097 0.516 0
 -1    0     -3    -1    -3    -3    2     5    -1.885 -2.428 -20.133 0.394 -0.099 0.521 0
 -1    0     -3    -1    -3    -3    2     5    -1.905 -2.418 -20.075 0.395 -0.099 0.522 0
 -1    -2    0     -2    -2    -1    -1    -1   -1.938 -2.398 -19.954 0.394 -0.101 0.522 0
 -2    -1    -2    3     0     2     0     -3   -1.955 -2.377 -19.850 0.395 -0.102 0.521 0
 -2    -1    -2    3     0     2     0     -3   -1.966 -2.358 -19.757 0.393 -0.104 0.519 0
 -2    -1    -2    3     0     2     0     -3   -1.973 -2.345 -19.664 0.391 -0.105 0.517 0
 -2    -1    -2    3     0     2     0     -3   -1.976 -2.341 -19.581 0.388 -0.106 0.513 0
 -2    -1    -2    3     0     2     0     -3   -1.965 -2.350 -19.503 0.384 -0.105 0.507 0
 -7    -11   -8    0     3     -4    -7    -8   -1.959 -2.368 -19.410 0.378 -0.105 0.501 0
 -7    -11   -8    0     3     -4    -7    -8   -1.945 -2.397 -19.327 0.367 -0.106 0.494 0
 -7    -11   -8    0     3     -4    -7    -8   -1.930 -2.423 -19.262 0.357 -0.107 0.488 0
 -7    -11   -8    0     3     -4    -7    -8   -1.914 -2.445 -19.190 0.346 -0.109 0.482 0
 -7    -11   -8    0     3     -4    -7    -8   -1.887 -2.460 -19.067 0.336 -0.110 0.474 0
 -2    -3    -3    -3    -4    -2    -3    -2   -1.869 -2.466 -18.984 0.331 -0.111 0.469 0
 -2    -3    -3    -3    -4    -2    -3    -2   -1.847 -2.472 -18.845 0.328 -0.110 0.462 0
 -2    -3    -3    -3    -4    -2    -3    -2   -1.827 -2.479 -18.691 0.325 -0.111 0.456 0
 -1    0     0     -4    -2    -1    1     2    -1.802 -2.493 -18.472 0.323 -0.112 0.448 0
 3     5     5     3     -1    -4    -4    -1   -1.787 -2.506 -18.287 0.322 -0.114 0.443 0
 3     5     5     3     -1    -4    -4    -1   -1.774 -2.518 -18.099 0.320 -0.115 0.439 0
 3     5     5     3     -1    -4    -4    -1   -1.767 -2.525 -17.905 0.318 -0.117 0.435 0
 3     5     5     3     -1    -4    -4    -1   -1.761 -2.534 -17.672 0.315 -0.119 0.431 0
 -6    -7    -11   -17   -9    -3    -2    -2   -1.755 -2.542 -17.457 0.309 -0.121 0.428 0
 1     1     -6    -5    -5    -3    -5    -2   -1.751 -2.552 -17.256 0.302 -0.123 0.424 0
 1     1     -6    -5    -5    -3    -5    -2   -1.739 -2.563 -17.076 0.291 -0.125 0.420 0
 1     1     -6    -5    -5    -3    -5    -2   -1.728 -2.577 -16.896 0.280 -0.129 0.418 0
 1     1     -6    -5    -5    -3    -5    -2   -1.713 -2.592 -16.766 0.268 -0.132 0.415 0
 -1    2     6     10    6     2     -2    -2   -1.692 -2.608 -16.629 0.257 -0.135 0.411 0
 -9    -2    6     6     3     3     -4    -6   -1.675 -2.623 -16.479 0.247 -0.139 0.408 0
 -9    -2    6     6     3     3     -4    -6   -1.644 -2.638 -16.281 0.235 -0.141 0.403 0
 -9    -2    6     6     3     3     -4    -6   -1.620 -2.643 -16.095 0.228 -0.142 0.399 0
 0     -6    -18   -26   -11   -8    -2    1    -1.592 -2.654 -15.905 0.221 -0.144 0.395 0
 4     5     7     17    3     -2    1     3    -1.557 -2.673 -15.652 0.212 -0.146 0.390 0
 4     5     7     17    3     -2    1     3    -1.533 -2.686 -15.434 0.205 -0.149 0.387 0
 4     5     7     17    3     -2    1     3    -1.505 -2.696 -15.158 0.195 -0.153 0.384 0
 4     5     7     17    3     -2    1     3    -1.479 -2.699 -14.924 0.188 -0.156 0.381 0
 2     3     0     -7    -2    3     1     0    -1.461 -2.689 -14.619 0.182 -0.158 0.379 0
 2     3     0     -7    -2    3     1     0    -1.444 -2.682 -14.371 0.178 -0.159 0.377 0
 2     3     0     -7    -2    3     1     0    -1.435 -2.684 -14.128 0.174 -0.160 0.376 0
 2     3     0     -7    -2    3     1     0    -1.430 -2.699 -13.905 0.166 -0.162 0.376 0
 2     3     0     -7    -2    3     1     0    -1.428 -2.722 -13.636 0.157 -0.165 0.376 0
 1     -3    -13   -12   -12   -10   -1    1    -1.432 -2.741 -13.451 0.145 -0.167 0.377 0
 -4    -2    5     10    4     2     -3    -2   -1.442 -2.753 -13.266 0.134 -0.170 0.379 0
 -4    -2    5     10    4     2     -3    -2   -1.448 -2.764 -13.096 0.122 -0.172 0.380 0
 -4    -2    5     10    4     2     -3    -2   -1.455 -2.776 -12.938 0.109 -0.174 0.381 0
 0     4     11    21    7     1     -3    0    -1.460 -2.783 -12.769 0.097 -0.175 0.382 0
 0     4     11    21    7     1     -3    0    -1.462 -2.792 -12.563 0.082 -0.176 0.385 0
 1     -4    -12   -17   -10   -4    -1    -2   -1.446 -2.802 -12.379 0.072 -0.177 0.386 0
 1     -4    -12   -17   -10   -4    -1    -2   -1.422 -2.816 -12.193 0.062 -0.180 0.387 0
 1     -4    -12   -17   -10   -4    -1    -2   -1.398 -2.827 -11.991 0.054 -0.184 0.391 0
 2     0     -7    -18   -9    -5    0     0    -1.351 -2.841 -11.779 0.048 -0.187 0.392 0
 -2    0     6     5     5     1     1     4    -1.294 -2.856 -11.566 0.042 -0.189 0.392 0
 -2    0     6     5     5     1     1     4    -1.209 -2.870 -11.291 0.039 -0.188 0.389 0
 -2    0     6     5     5     1     1     4    -1.135 -2.883 -11.087 0.035 -0.188 0.385 0
 -2    0     6     5     5     1     1     4    -1.051 -2.895 -10.844 0.030 -0.188 0.382 0
 -1    3     9     3     6     6     0     -2   -0.988 -2.908 -10.678 0.022 -0.190 0.380 0
 -3    -7    -3    10    0     -9    -5    0    -0.930 -2.922 -10.534 0.012 -0.192 0.379 0
 -3    -7    -3    10    0     -9    -5    0    -0.883 -2.935 -10.411 -0.002 -0.195 0.379 0
 -3    -7    -3    10    0     -9    -5    0    -0.835 -2.947 -10.297 -0.017 -0.196 0.377 0
 -3    0     10    5     -7    -3    -1    -3   -0.797 -2.960 -10.184 -0.031 -0.198 0.377 0
 -3    0     10    5     -7    -3    -1    -3   -0.764 -2.976 -10.067 -0.044 -0.199 0.376 0
 -1    -1    -4    -13   2     6     1     -3   -0.736 -2.995 -9.937 -0.056 -0.200 0.376 0
 -1    -1    -4    -13   2     6     1     -3   -0.706 -3.024 -9.761 -0.069 -0.202 0.376 0
 -1    -1    -4    -13   2     6     1     -3   -0.691 -3.044 -9.592 -0.076 -0.203 0.377 0
 0     0     6     16    9     2     0     -2   -0.678 -3.056 -9.363 -0.081 -0.204 0.378 0
 -1    -3    -6    -7    -9    -10   1     0    -0.679 -3.054 -9.168 -0.084 -0.205 0.381 0
 -1    -3    -6    -7    -9    -10   1     0    -0.679 -3.044 -8.963 -0.084 -0.205 0.382 0
 -1    -3    -6    -7    -9    -10   1     0    -0.692 -3.023 -8.759 -0.085 -0.206 0.385 0
 -1    -3    -6    -7    -9    -10   1     0    -0.708 -3.005 -8.564 -0.087 -0.206 0.388 0
 -1    -3    -6    -7    -9    -10   1     0    -0.724 -2.987 -8.367 -0.086 -0.205 0.391 0
 1     3     3     0     3     2     1     -5   -0.742 -2.985 -8.191 -0.088 -0.205 0.393 0
 1     3     3     0     3     2     1     -5   -0.761 -2.995 -8.016 -0.095 -0.207 0.397 0
 1     3     3     0     3     2     1     -5   -0.775 -3.010 -7.862 -0.101 -0.209 0.401 0
 3     -4    -5    2     -1    1     -3    7    -0.782 -3.019 -7.736 -0.108 -0.211 0.403 0
 0     2     0     -3    -1    -2    -1    -3   -0.778 -3.019 -7.638 -0.113 -0.212 0.404 0
 0     2     0     -3    -1    -2    -1    -3   -0.759 -3.021 -7.567 -0.119 -0.211 0.401 0
 0     2     0     -3    -1    -2    -1    -3   -0.744 -3.030 -7.525 -0.126 -0.211 0.399 0
 -7    -4    -2    2     -1    -5    -6    -9   -0.728 -3.055 -7.515 -0.136 -0.212 0.396 0
 -6    -4    -3    -4    -7    -5    -1    -3   -0.725 -3.072 -7.518 -0.143 -0.213 0.395 0
 -6    -4    -3    -4    -7    -5    -1    -3   -0.713 -3.084 -7.537 -0.150 -0.214 0.393 0
 -6    -4    -3    -4    -7    -5    -1    -3   -0.710 -3.089 -7.558 -0.155 -0.213 0.392 0
 -6    -4    -3    -4    -7    -5    -1    -3   -0.709 -3.091 -7.582 -0.157 -0.212 0.391 0
 6     -2    1     0     0     1     4     5    -0.709 -3.098 -7.669 -0.155 -0.208 0.389 0
 -3    -1    -3    -3    -3    -2    -3    -1   -0.713 -3.103 -7.701 -0.155 -0.207 0.390 0
 -3    -1    -3    -3    -3    -2    -3    -1   -0.717 -3.121 -7.776 -0.155 -0.206 0.391 0
 -3    -1    -3    -3    -3    -2    -3    -1   -0.733 -3.135 -7.868 -0.154 -0.205 0.394 0
 -17   -7    -3    -6    -6    -13   -13   -33  -0.756 -3.150 -7.979 -0.153 -0.205 0.399 0
 -17   -7    -3    -6    -6    -13   -13   -33  -0.777 -3.167 -8.112 -0.151 -0.204 0.404 0
 19    8     -3    -1    0     6     16    20   -0.814 -3.171 -8.261 -0.148 -0.204 0.411 0
 19    8     -3    -1    0     6     16    20   -0.846 -3.168 -8.424 -0.143 -0.202 0.418 0
 19    8     -3    -1    0     6     16    20   -0.879 -3.157 -8.598 -0.136 -0.200 0.425 0
 19    8     -3    -1    0     6     16    20   -0.909 -3.148 -8.797 -0.130 -0.198 0.432 0
 -8    -4    -2    -2    0     1     -9    -11  -0.932 -3.143 -9.021 -0.125 -0.197 0.439 0
 -8    -4    -2    -2    0     1     -9    -11  -0.955 -3.142 -9.267 -0.123 -0.198 0.446 0
 -8    -4    -2    -2    0     1     -9    -11  -0.959 -3.145 -9.519 -0.120 -0.198 0.451 0
 -8    -4    -2    -2    0     1     -9    -11  -0.973 -3.144 -9.839 -0.114 -0.198 0.457 0
 -8    -4    -2    -2    0     1     -9    -11  -0.975 -3.139 -10.093 -0.107 -0.197 0.460 0
 -18   -10   0     -3    -4    -4    -17   -33  -0.973 -3.128 -10.332 -0.095 -0.194 0.462 0
 -18   -10   0     -3    -4    -4    -17   -33  -0.964 -3.124 -10.574 -0.083 -0.190 0.461 0
 -18   -10   0     -3    -4    -4    -17   -33  -0.961 -3.126 -10.879 -0.067 -0.187 0.464 0
 22    8     5     6     9     19    28    52   -0.956 -3.130 -11.127 -0.053 -0.185 0.466 0
 22    8     5     6     9     19    28    52   -0.952 -3.134 -11.376 -0.038 -0.185 0.470 0
 -2    -1    -5    -1    -3    4     13    5    -0.944 -3.128 -11.639 -0.022 -0.184 0.474 0
 -2    -1    -5    -1    -3    4     13    5    -0.925 -3.114 -11.921 -0.006 -0.183 0.478 0
 -2    -1    -5    -1    -3    4     13    5    -0.906 -3.083 -12.292 0.017 -0.182 0.484 0
 -2    -1    -5    -1    -3    4     13    5    -0.888 -3.057 -12.622 0.034 -0.181 0.489 0
 11    5     2     -1    -2    -4    -10   5    -0.879 -3.027 -12.973 0.052 -0.180 0.496 0
 11    5     2     -1    -2    -4    -10   5    -0.873 -3.006 -13.352 0.068 -0.179 0.503 0
 11    5     2     -1    -2    -4    -10   5    -0.873 -2.990 -13.761 0.082 -0.179 0.510 0
 11    5     2     -1    -2    -4    -10   5    -0.888 -2.981 -14.300 0.098 -0.179 0.521 0
 11    5     2     -1    -2    -4    -10   5    -0.904 -2.979 -14.747 0.110 -0.179 0.530 0
 -19   -10   1     -4    -5    -11   -2    -17  -0.924 -2.976 -15.193 0.125 -0.177 0.537 0
 -19   -10   1     -4    -5    -11   -2    -17  -0.934 -2.971 -15.628 0.143 -0.173 0.540 0
 -19   -10   1     -4    -5    -11   -2    -17  -0.954 -2.966 -16.064 0.162 -0.169 0.544 0
 -19   -10   1     -4    -5    -11   -2    -17  -0.956 -2.966 -16.480 0.184 -0.163 0.543 0
 -9    5     2     2     1     0     -10   -30  -0.966 -2.974 -16.904 0.205 -0.159 0.542 0
 -9    5     2     2     1     0     -10   -30  -0.971 -2.989 -17.320 0.228 -0.156 0.540 0
 40    15    1     4     10    13    16    49   -0.967 -3.004 -17.720 0.254 -0.151 0.535 0
 40    15    1     4     10    13    16    49   -0.972 -3.005 -18.121 0.281 -0.147 0.529 0
 40    15    1     4     10    13    16    49   -0.981 -2.989 -18.512 0.312 -0.140 0.522 0
 40    15    1     4     10    13    16    49   -1.003 -2.959 -18.905 0.343 -0.133 0.514 0
 -19   -5    -5    -2    4     13    -15   -12  -1.042 -2.923 -19.428 0.381 -0.124 0.505 0
