EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -9    -3    0     1     1     0     -1    -3   0.05  -5.924478
 -4    0     0     0     -3    -1    -3    -1   -0.02  -6.093016
 -5    0     -1    0     4     6     -1    -3   -0.10  -6.249264
 -5    0     -1    0     4     6     -1    -3   -0.09  -6.394360
 -2    -5    -2    -5    -3    -4    -3    0    0.13  -6.529208
 6     -4    0     -1    -2    -5    -4    -4   0.14  -6.654705
 6     -4    0     -1    -2    -5    -4    -4   -0.15  -6.772430
 -5    -1    0     0     0     0     -5    -2   -0.15  -6.884492
 4     0     0     0     -1    0     0     4    -0.06  -6.993203
 -2    -1    -1    -1    -1    -3    0     -3   -0.05  -7.099637
 -26   1     0     0     0     -8    -1    -4   -0.05  -7.203798
 -26   1     0     0     0     -8    -1    -4   0.02  -7.305169
 6     -2    -3    -1    -2    -1    -2    -1   0.01  -7.403320
 6     -2    -3    -1    -2    -1    -2    -1   0.04  -7.497832
 3     1     -1    0     1     2     -1    3    0.02  -7.587994
 1     0     -1    -3    -1    -3    2     0    0.13  -7.672909
 -4    -1    -1    0     -1    -2    -1    7    0.25  -7.751965
 29    8     0     -2    3     5     8     3    0.18  -7.825689
 12    1     -1    0     -1    1     1     0    0.04  -7.895284
 -4    -4    -4    -2    -4    0     1     1    -0.09  -7.961617
 -4    -4    -4    -2    -4    0     1     1    -0.05  -8.024332
 12    -1    -2    -4    -4    -1    -1    1    0.06  -8.081316
 12    -1    -2    -4    -4    -1    -1    1    0.04  -8.130915
 -9    -3    1     2     2     1     -4    -11  -0.10  -8.172504
 -12   -4    -3    -3    -2    0     -2    -10  -0.13  -8.207678
 -12   -4    -3    -3    -2    0     -2    -10  -0.07  -8.239506
 31    10    3     1     3     5     13    14   -0.15  -8.273224
 31    10    3     1     3     5     13    14   -0.07  -8.315529
 -8    0     2     3     2     -2    12    -19  0.01  -8.375095
 -13   1     0     -4    -3    -9    11    11   -0.00  -8.462183
 -16   -7    -3    -5    -4    0     -13   -13  0.00  -8.584686
 26    -2    -3    -4    -1    -2    -4    14   0.02  -8.748215
 26    -2    -3    -4    -1    -2    -4    14   0.03  -8.954479
 -2    -3    -2    -2    -4    -7    17    -1   -0.01  -9.203451
 -2    -3    -2    -2    -4    -7    17    -1   0.04  -9.493216
 15    -1    0     3     3     7     -22   -14  0.11  -9.822929
 -31   -7    -5    -5    -6    -11   14    5    0.05  -10.193663
 -31   -7    -5    -5    -6    -11   14    5    0.10  -10.605307
 6     7     1     1     0     -6    -12   -9   0.13  -11.056639
 -57   -5    -1    -4    2     20    14    -25  0.19  -11.543871
 52    13    5     4     4     4     -5    10   0.31  -12.064445
 21    0     1     3     5     6     -4    17   0.29  -12.614155
 21    0     1     3     5     6     -4    17   0.34  -13.187811
 80    4     0     0     -7    -18   -2    33   0.05  -13.777822
 57    -3    -1    0     0     -4    2     -3   0.03  -14.378185
 29    1     -2    -3    -2    9     -31   -14  0.02  -14.983009
 -15   -7    -2    -2    1     -10   -1    -11  -0.11  -15.588900
 -15   -7    -2    -2    1     -10   -1    -11  0.13  -16.189663
 -69   0     -2    -5    -3    5     -11   -3   0.12  -16.780901
 50    9     3     4     4     1     13    17   -0.13  -17.355307
 -83   -22   -7    -3    -4    2     -33   -76  -0.08  -17.912094
 35    -16   -3    -2    -1    4     10    9    0.00  -18.457174
 35    -16   -3    -2    -1    4     10    9    -0.00  -18.994478
 -17   -1    -7    -14   -2    9     36    32   -0.05  -19.526739
 -17   -1    -7    -14   -2    9     36    32   0.20  -20.051907
