EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 6     -2    -1    -1    1     0     -2    1    -11.47  -0.276738
 -5    -1    -1    2     -1    -1    -2    -4   -11.49  -0.259163
 -5    -1    -1    2     -1    -1    -2    -4   -11.39  -0.245517
 -3    -1    -2    -3    0     -2    -2    -2   -11.33  -0.237215
 -1    -1    -1    -1    -1    1     -1    -2   -11.31  -0.234591
 -1    -1    -1    -1    -1    1     -1    -2   -11.58  -0.237065
 -2    -2    -2    -1    -1    -1    -1    1    -11.49  -0.243516
 -2    -2    -2    -1    -1    -1    -1    1    -11.35  -0.252274
 -1    0     -1    0     -1    -2    0     -2   -11.29  -0.261535
 -2    -2    0     0     1     -1    -1    -1   -11.20  -0.270431
 -2    -2    0     0     1     -1    -1    -1   -11.24  -0.279344
 -1    -1    -2    -3    -2    0     1     -1   -11.38  -0.288935
 -1    -1    -2    -3    -2    0     1     -1   -11.40  -0.298615
 0     1     -1    -1    -1    -3    -2    0    -11.27  -0.306750
 1     0     -1    -1    -1    -2    0     0    -11.17  -0.311835
 1     0     -1    -1    -1    -2    0     0    -11.16  -0.313183
 -1    -2    -4    -1    -1    1     -2    -3   -11.39  -0.309894
 -1    -2    -4    -1    -1    1     -2    -3   -11.34  -0.300172
 -2    -2    1     -1    0     -1    0     -1   -11.28  -0.281938
 -2    -2    1     -1    0     -1    0     -1   -11.28  -0.255078
 -1    0     -1    0     -2    -2    -1    -3   -11.31  -0.221352
 -1    0     -1    0     -2    -2    -1    -3   -11.32  -0.182907
 0     0     0     -1    0     -1    0     -1   -11.35  -0.141832
 -1    -1    0     -1    -2    -2    -1    -2   -11.43  -0.100355
 -1    -1    0     -1    -2    -2    -1    -2   -11.50  -0.060747
 -2    -2    -1    -2    -1    -2    -2    -2   -11.44  -0.024788
 -2    -2    -1    -2    -1    -2    -2    -2   -11.44  0.004774
 -2    -3    -2    0     0     -1    0     0    -11.28  0.024389
 -2    -3    -2    0     0     -1    0     0    -11.27  0.040909
 -2    -1    -1    -1    0     -1    -1    -1   -11.29  0.055377
 2     0     0     -2    -1    -1    -1    1    -11.39  0.068346
 2     0     0     -2    -1    -1    -1    1    -11.38  0.079264
 1     -2    0     0     0     0     -1    0    -11.43  0.087147
