EMG1  EMG2  EMG3  EMG4  EMG5  EMG6  EMG7  EMG8   ActualForce  EstimatedForce
 -3    -13   -2    0     0     1     1     0    -12.38  0.117631
 0     -1    -1    -1    0     -1    -2    -2   -12.45  0.105221
 -4    -5    0     1     -1    0     2     0    -12.51  0.092901
 -4    -5    0     1     -1    0     2     0    -12.45  0.080420
 -1    -8    0     0     -1    -1    -1    0    -12.63  0.067195
 -8    -5    -2    -2    -2    -3    -8    -2   -12.85  0.052829
 -8    -5    -2    -2    -2    -3    -8    -2   -12.81  0.036042
 -2    -10   -2    -1    1     1     2     -1   -12.87  0.014795
 1     6     1     -1    -1    0     1     3    -13.14  0.039128
 0     2     -3    0     -1    0     -1    -1   -13.18  0.140046
 -1    -10   0     1     -3    -3    -2    -3   -13.17  0.242392
 4     21    3     -1    0     1     3     2    -13.43  0.338790
 4     21    3     -1    0     1     3     2    -13.50  0.427663
 -1    -13   -3    0     -1    -1    1     -1   -13.58  0.510675
 -5    -3    0     0     0     0     1     0    -13.60  0.589962
 -5    -3    0     0     0     0     1     0    -13.77  0.668292
 1     6     -2    -1    -1    -1    -5    -4   -14.03  0.749317
 -3    0     -3    -1    -1    1     2     1    -14.26  0.833807
 -9    -7    0     -2    1     0     1     -4   -14.40  0.921587
 1     -3    -4    -1    -2    -2    -1    0    -14.50  1.015663
 -1    -9    0     -2    1     0     -2    -2   -14.59  1.116420
 -1    -9    0     -2    1     0     -2    -2   -14.69  1.217735
 0     2     -2    -1    -2    -2    -1    -1   -14.91  1.311290
 4     5     -1    0     -1    1     4     -4   -15.00  1.390899
 -4    -1    -1    -2    -1    -2    -1    -3   -15.32  1.454813
 1     -1    0     0     -1    -1    1     2    -15.50  1.504670
 1     -1    0     0     -1    -1    1     2    -15.72  1.540855
 -9    -45   -4    0     -2    -2    -3    -4   -15.86  1.563393
 0     7     0     0     0     -3    -2    -2   -16.01  1.576419
 -2    6     0     -1    -3    -1    1     0    -16.19  1.583124
 2     3     -1    0     -1    0     -2    -3   -16.56  1.580889
 -1    -3    -4    -5    -3    1     1     0    -16.78  1.566596
 -5    -2    1     -1    0     0     -10   -6   -16.84  1.537812
 -5    -20   4     -1    1     -2    -2    -1   -16.95  1.497691
 -2    7     -1    1     0     -1    0     2    -17.07  1.452044
 -2    7     -1    1     0     -1    0     2    -17.20  1.405900
 6     18    3     -2    -3    1     8     12   -17.39  1.360973
 0     -1    -5    -3    0     -1    -7    -14  -17.79  1.319113
 0     -1    -5    -3    0     -1    -7    -14  -18.13  1.279749
 -1    1     -1    0     0     0     1     7    -18.52  1.237964
 -8    18    3     0     -1    -1    -8    -4   -18.94  1.192888
 2     16    2     0     -1    -1    0     1    -19.04  1.149513
 8     23    0     -2    1     0     5     1    -19.16  1.114594
 4     7     4     2     -1    -1    -3    -2   -19.30  1.093944
 4     7     4     2     -1    -1    -3    -2   -19.59  1.091994
 2     -1    -2    -1    -2    -1    -2    -5   -19.76  1.109056
 5     5     -1    -3    -4    -2    -3    2    -19.69  1.141441
 5     5     -1    -3    -4    -2    -3    2    -19.62  1.184990
 -8    -19   -5    0     0     1     1     -5   -19.75  1.238386
 13    -17   -2    -1    -3    -1    0     2    -19.98  1.306844
 0     -14   -2    -1    -2    0     -3    1    -20.14  1.398871
 -2    -18   5     1     3     1     -2    2    -20.54  1.515311
 -13   -2    -7    1     0     1     7     9    -20.46  1.649112
 -13   -2    -7    1     0     1     7     9    -20.68  1.805040
 -25   -9    -6    -1    -1    -6    -12   -15  -20.85  2.003784
 20    -1    -1    1     1     2     1     9    -21.00  2.277093
 23    14    3     0     -3    -1    1     5    -21.13  2.656452
 -6    -5    -8    0     0     2     6     3    -21.13  3.160186
 -9    4     0     -2    -2    0     4     -6   -21.67  3.785314
 -6    -11   -2    2     1     1     -4    -1   -21.75  4.511547
 5     -16   1     -1    0     0     2     2    -21.95  5.314894
 -4    -11   -2    -3    0     -2    0     7    -22.09  6.169922
 -4    -11   -2    -3    0     -2    0     7    -22.22  7.052096
 -14   6     -2    -1    -1    0     -14   -20  -22.42  7.942440
 5     -34   -6    -2    -2    -1    4     8    -22.52  8.830599
 -4    1     0     -1    -1    -2    3     -21  -22.85  9.706775
 -12   -8    -6    -2    -3    -3    0     -7   -23.17  10.556799
 0     -2    -2    -2    -2    -1    -3    -1   -23.65  11.367572
 0     -2    -2    -2    -2    -1    -3    -1   -23.87  12.123545
 -11   11    1     -1    -3    -5    -10   -1   -24.22  12.805223
 -5    24    1     -2    -1    3     5     4    -24.37  13.403337
 13    18    1     2     3     4     4     5    -24.63  13.919948
 -17   -24   -6    -1    -3    -4    -5    -2   -24.94  14.364798
 17    16    6     4     3     4     13    3    -25.05  14.757778
 5     9     0     -4    -5    -6    -8    13   -25.29  15.116846
 -1    -33   2     2     2     2     4     5    -25.48  15.442971
 15    21    6     0     0     1     -8    -6   -25.38  15.725931
 15    21    6     0     0     1     -8    -6   -25.74  15.966461
 -2    -3    -3    0     1     -3    -6    -7   -25.90  16.178032
 -7    -7    -5    -2    -1    -4    -5    -5   -25.98  16.365240
 15    7     2     2     1     5     17    8    -26.28  16.525589
 32    52    4     -1    -2    2     8     8    -26.46  16.672367
 32    52    4     -1    -2    2     8     8    -26.67  16.845356
 -12   -18   -2    0     -2    -4    -14   -6   -27.05  17.089748
 5     -8    -1    0     1     2     6     18   -27.22  17.421621
 -12   -25   -6    -3    -2    -5    -7    -5   -27.30  17.825108
 -14   -10   -4    -3    -1    -2    -1    -11  -27.46  18.279146
 13    4     0     -1    -2    -3    -6    5    -27.51  18.772711
 11    -20   0     -2    -3    -3    5     1    -27.41  19.297640
 -6    -17   -6    -3    -2    -2    -9    -8   -27.35  19.841234
 -5    -7    0     1     2     2     14    7    -27.63  20.382954
 -5    -7    0     1     2     2     14    7    -27.71  20.898163
 -7    2     -7    -4    -5    -4    -6    -8   -27.67  21.364580
 -5    5     0     -3    -3    -2    -4    -10  -27.83  21.764080
 10    25    -1    -2    -3    -3    0     -9   -27.92  22.084133
 10    25    -1    -2    -3    -3    0     -9   -27.77  22.319162
 7     0     1     -1    2     2     2     6    -27.82  22.471390
 -11   9     -1    1     -1    -3    -9    -10  -27.70  22.545013
 -4    -17   3     2     1     -1    -2    2    -27.81  22.544752
 11    20    4     2     2     -1    -5    21   -27.81  22.475225
 11    20    4     2     2     -1    -5    21   -27.76  22.343164
 6     -37   4     2     3     0     1     -6   -27.97  22.157831
 -6    23    2     -1    -2    1     8     -6   -27.89  21.923834
 -8    -8    -4    -3    -3    -2    0     -4   -27.91  21.641047
 -8    -8    -4    -3    -3    -2    0     -4   -27.90  21.310291
 -12   4     -10   -5    -5    -3    4     -15  -27.79  20.936893
 -1    -7    -2    0     -1    -2    -6    -4   -27.88  20.526340
 -5    -14   -3    -1    1     2     0     5    -27.95  20.079330
 7     10    -6    -1    -2    -3    -4    2    -27.89  19.593143
 1     -12   6     0     1     2     10    4    -27.76  19.069592
 -5    -62   -3    -1    -2    0     -4    -6   -27.91  18.509842
 4     -14   -5    0     -2    -3    -7    3    -27.94  17.913609
 -7    -32   6     6     5     2     4     -3   -27.90  17.283661
 -7    -32   6     6     5     2     4     -3   -27.89  16.624584
 1     30    3     -2    -2    0     -10   -4   -27.87  15.940707
 -8    -12   -4    -2    -2    -2    4     15   -27.88  15.233833
 -8    -12   -4    -2    -2    -2    4     15   -27.86  14.509786
 0     -3    -9    -1    -1    -2    -10   -14  -27.90  13.779281
 5     28    -2    -2    -1    -1    -4    3    -27.89  13.048193
 -4    -1    -3    0     0     4     10    3    -27.97  12.319408
 -9    1     -1    -2    -1    -5    -10   -14  -27.94  11.600451
 -24   -23   -11   -5    -3    0     -3    -20  -27.78  10.909212
 -24   -23   -11   -5    -3    0     -3    -20  -27.80  10.280233
 4     0     1     -2    0     2     4     -4   -27.82  9.750113
 1     27    3     -2    0     2     1     -2   -27.76  9.330123
 -13   -40   -2    0     1     -1    1     -2   -27.92  9.008928
 -10   -1    -4    -3    -2    0     10    -1   -27.78  8.778445
 -11   -2    0     -1    -3    -3    -9    -8   -27.66  8.638125
 1     -2    -8    -3    0     0     0     0    -27.60  8.583128
 0     9     3     2     0     2     4     -8   -27.44  8.597371
 10    22    1     -1    -3    -6    -11   11   -27.29  8.659310
 10    22    1     -1    -3    -6    -11   11   -27.38  8.756639
 0     -1    5     2     2     0     -2    -4   -27.21  8.883659
 2     -3    -5    -2    -4    -4    -5    1    -27.12  9.026698
 3     -6    -2    0     -1    2     4     2    -27.11  9.165875
 -7    -9    -3    -4    -2    -4    -10   12   -27.08  9.287220
 -7    -9    -3    -4    -2    -4    -10   12   -26.68  9.385792
 -9    7     1     -1    0     1     2     -14  -26.43  9.465140
 -1    -18   -5    -1    -2    -1    -1    1    -26.33  9.529439
 5     -8    6     -1    -2    -4    -9    7    -26.03  9.577234
 5     -8    6     -1    -2    -4    -9    7    -25.67  9.604056
 -1    -3    -3    0     2     2     -1    -7   -25.30  9.605323
 -1    -3    -3    0     2     2     -1    -7   -25.12  9.574887
 1     3     -1    -1    -1    -1    0     -2   -25.01  9.504417
 -8    -17   -1    2     1     2     3     -3   -24.74  9.389765
 -8    -17   -1    2     1     2     3     -3   -24.28  9.236879
 4     3     -1    0     0     -1    0     3    -23.94  9.058513
 -2    6     -2    -2    -3    -1    0     -5   -23.74  8.863171
 -2    -4    -3    -2    -2    -1    0     1    -22.76  8.650605
 -10   -3    -2    -3    -2    0     -1    -2   -21.96  8.419799
 1     6     -2    2     1     1     -2    0    -21.33  8.174104
 1     6     -2    2     1     1     -2    0    -20.91  7.917083
 2     3     -1    -1    -2    -2    1     0    -20.42  7.646093
 2     5     0     -1    0     -2    1     1    -19.65  7.357992
 2     5     0     -1    0     -2    1     1    -18.36  7.052580
 0     1     -2    -1    -2    -1    -2    0    -17.76  6.730330
 0     8     -2    -1    -2    -1    -2    -2   -17.32  6.390162
 -1    2     -2    -2    -1    0     1     -3   -16.83  6.029057
 -1    -6    0     -2    -1    -1    0     0    -16.23  5.645128
 0     -1    -2    0     -1    -2    -1    -3   -15.56  5.239109
 0     -1    -2    0     -1    -2    -1    -3   -15.23  4.812526
 1     3     -1    -1    1     -1    -2    0    -14.43  4.366770
 -1    -2    -1    -1    -1    -2    0     -1   -14.13  3.904598
 -1    -2    -1    -1    -1    -2    0     -1   -13.77  3.430133
 1     -3    -1    -3    -2    0     0     -1   -13.45  2.947596
 -1    -2    -3    -3    -2    -2    -2    -3   -13.12  2.460452
 -1    0     -2    0     -1    1     -2    -2   -12.87  1.971610
 0     -2    -2    -1    -2    -2    0     -1   -12.46  1.483510
 0     1     2     2     2     0     -1    0    -12.26  0.997533
 0     1     2     2     2     0     -1    0    -12.10  0.514289
 -2    -1    -2    -3    -2    0     -2    -1   -11.89  0.034409
 -2    -1    -2    -2    -2    -2    -1    -1   -11.57  0.126454
 0     -1    -2    -1    1     -1    0     0    -11.45  0.259717
 -1    -2    0     1     -1    -1    0     0    -11.39  0.388895
 -1    0     -1    0     -1    1     0     -1   -11.18  0.513243
 0     1     0     -2    -1    -2    0     -1   -11.32  0.631943
 -1    -1    0     -2    0     -3    -4    0    -11.17  0.744349
 -1    0     0     -2    0     0     0     -1   -11.13  0.849770
 -1    0     0     -2    0     0     0     -1   -11.00  0.947299
